site_numeric,site,slope_grades,upstream_area_grades,order_grades,distance_snapped_m
2776,Luoshan,7.42E-06,9410040832,8,102.7364631
2777,Yulin-4,1.88E-04,28048086,4,16.13994857
2778,Yulin-4,1.88E-04,28048086,4,12.46898134
2779,Yulin River-5,1.88E-04,28048086,4,21.3261224
2780,Guijiaban,5.32E-04,24005214,4,63.21557165
2781,Shuaishui-1,7.58E-04,6255678,3,7.92768363
2782,Chaoyang River-5,0.002205551,1001257.1,1,38.93446315
2783,Chongyang,5.32E-04,24005214,4,109.3985399
2784,Tunxi,0.001175829,11071557,3,75.27303403
2785,Area IV,1.52E-04,1177753728,7,30.79399839
2786,Area III,0.001833562,3860403.8,2,39.56347465
2787,Shuaishui-3,0.001175829,11071557,3,8.462479548
2788,Chongqing-21,3.97E-05,6262477312,8,212.9719666
2789,Xin'an River-1,9.16E-04,20234790,4,57.22432393
2790,Xin'an River-2,9.16E-04,20234790,4,0.066252552
2791,Area II,0.007089703,378719.5,1,3298.761114
2792,Chaoyang River-4,0.002205551,1001257.1,1,25.53525902
2793,Honghu,7.42E-06,9410040832,8,362.8436851
2794,Heng River-4,2.86E-04,7791538.5,3,31.74039048
2795,Minjiang-2,4.02E-04,249529344,5,28.705918
2796,Puqi,5.65E-04,25830576,4,0.055853204
2797,Hou River-12,0.006275187,281241,1,598.6338978
2798,Area IV,0.034190315,211571.2,1,2436.214628
2799,FL,0,6303447040,8,10.37381175
2800,Xin'an River-7,3.96E-04,43602724,4,165.0936073
2801,Jiujiang,1.57E-05,11054544896,8,498.6565079
2802,NWD1,3.96E-04,43602724,4,54.07747514
2803,Xin'an River-3,9.16E-04,20234790,4,69.70110874
2804,Hou River-13,0.006275187,281241,1,1104.972686
2805,Area IV,4.46E-05,6262929920,8,1722.40688
2806,MJ,8.24E-04,245789456,5,51.10873794
2807,Leshan-Min River,8.24E-04,245789456,5,14.12575356
2809,SS,1.50E-04,7494195712,8,490.3702968
2810,Chongqing-24,3.41E-04,27477190,4,46.16641401
2811,Area II,3.41E-04,27477190,4,32.76941901
2812,Shishou,1.50E-04,7494195712,8,212.1889322
2813,Hukou,0,1203242880,7,30.66578552
2814,Xin'an River-4,2.51E-04,21775874,4,20.04569855
2815,Jiajiang,0.001262434,93796184,5,24.5780665
2816,Hou River-9,0.004047033,2209357,2,10.9905409
2817,Chongqing-36,0.001833562,3860403.8,2,12.74645209
2818,Heng River-3,8.93E-04,7017903.5,3,42.21611752
2819,Hou River-10,0.007363766,2534414.2,2,0.517624344
2820,Jianli,0,7498706432,8,51.15422543
2821,Qinxi,0.004047033,2209357,2,36.52314067
2822,Area III,0.001833562,3860403.8,2,311.7579552
2823,Hou River-14,0.004047033,2209357,2,13.39203297
2824,Area II,0.020294512,188864.6,1,768.1583997
2825,Chongqing-22,0.020294512,188864.6,1,847.5796324
2826,Hou River-11,0.004047033,2209357,2,0.04102164
2827,Area IV,0.011091952,201494.3,1,899.7650009
2829,Area IV,0.004047033,2209357,2,23.54700812
2830,Chaoyang River-3,0.002205551,1001257.1,1,1472.146727
2832,Xindi,7.42E-06,9410040832,8,685.7519633
2833,Area IV,0.007069039,937353.3,2,25.10128232
2834,Area IV,0.00794766,2659873.8,2,31.00852454
2835,Heng River-2,8.39E-04,6648703,3,6.564444114
2836,Hou River-8,0.004047033,2209357,2,8.595212182
2838,Heishuitan-6,0.00794766,2659873.8,2,7.330104739
2839,Dayanju,0.001593043,3834997.8,3,28.68442029
2840,Jiangling River,1.85E-04,1171940224,7,21.11520132
2841,Chaoyang River-2,0.0081196,627773.6,1,2714.567975
2842,JL,1.85E-04,1171940224,7,176.4996429
2843,Hukou,3.72E-05,12259016704,8,24.76327906
2844,Heng River-1,0.001066677,3714270,3,0.329762583
2845,Jianli,0,7500338176,8,87.58920638
2846,Yulin River-6,3.41E-04,27477190,4,15.38243063
2847,Chaoyang River-1,0.0081196,627773.6,1,3555.645169
2848,Chongqing-23,3.41E-04,27477190,4,4.302350838
2849,JA,0,7500338176,8,1802.123796
2850,Hou River-7,0.006733728,909821,1,1.756377465
2851,Area II,3.41E-04,27477190,4,4.970498482
2852,Xin'an River-5,3.50E-04,22509322,4,36.45935755
2853,Taohua River (THR),8.75E-04,6264700928,8,244.6538911
2854,Chongqing-35,0.001833562,3860403.8,2,4.182202439
2855,Heishuitan-7,0.00794766,2659873.8,2,16.01583548
2856,Area III,0.001833562,3860403.8,2,60.78021643
2857,Area II,0.00794766,2659873.8,2,15.82967062
2858,Chongqing-34,0.00794766,2659873.8,2,6.823770901
2859,Fengle River-2,0.001712774,3479148.5,2,3.006006693
2860,Taohua River-2,0.007899356,2729002.8,2,55.55672888
2861,Taohua River-1,0.007899356,2729002.8,2,68.13251188
2862,Fengle River-3,0.001712774,3479148.5,2,1.91502286
2863,Heishuitan-5,6.15E-04,1994997.9,2,32.83591812
2864,Taohua River-3,0.007899356,2729002.8,2,4.860946965
2865,Yangtze tributary JLJ,0,1167506688,7,104.4581072
2866,Chongqing-4,0.006733728,909821,1,12.10242636
2867,Longxi,0.005792511,24145502,4,24.149429
2868,BLXH,0.005792511,24145502,4,53.66684024
2869,Longxi River,0.005792511,24145502,4,15.7052456
2870,Wuxue,0,11040392192,8,100.5643492
2871,Longxi River,0.001467925,23617118,4,26.4560251
2873,Fengle River-1,0.001712774,3479148.5,2,30.67423815
2875,Area I,0.006733728,909821,1,242.799522
2876,Area II,0,15719418,3,2.243118959
2877,Shihaoqiao,4.17E-04,4752103,3,36.93020641
2878,Xin'an River-6,3.31E-05,35466356,4,13.97716873
2879,Chongqing-20,0,15719418,3,14.4528921
2880,Hou River-6,0.006733728,909821,1,25.31257549
2881,Beibei,1.29E-04,1166434688,7,32.0586591
2882,Fengle River-4,0.001712774,3479148.5,2,12.27219447
2883,Taohua River-4,0.007899356,2729002.8,2,0.361373855
2884,Lian River-2,8.03E-04,11874011,3,16.75702737
2885,Wentang river,0.00448143,1591842.6,2,14.34781003
2886,Fengle River-5,0.001712774,3479148.5,2,9.12697
2887,BWTH,0.00448143,1591842.6,2,0.077760682
2888,Fengle River-6,0.0010145,3798643,2,36.6536529
2890,Fengle River-8,8.03E-04,11874011,3,51.65083061
2891,Fengle River-7,0.0010145,3798643,2,20.95290239
2892,Yulin River,3.62E-04,14073859,3,55.67529795
2893,BYLH,3.62E-04,14073859,3,92.70327332
2894,Heishuitan-11,0.002875168,222331.8,1,1770.524784
2895,Dong River,0.002105572,10701239,3,67.49727709
2896,Taohua River-5,0.007899356,2729002.8,2,9.007008496
2897,Lian River-1,0,6392815,3,21.15365883
2898,Chongqing-2,0.025423492,1127286.8,2,34.28875004
2899,Fuzi River,0,6392815,3,19.15240186
2900,Qingyijiang (___)-1,0.001513706,87423120,5,225.8975746
2901,Area I,0.025423492,1127286.8,2,8.914280161
2902,Heishuitan-4,6.15E-04,1994997.9,2,27.22638166
2903,Area II,6.15E-04,1994997.9,2,33.33930285
2904,Taohua River-6,0.007899356,2729002.8,2,0.292930671
2905,Area II,0.002105572,10701239,3,60.64388419
2906,Chongqing-33,6.15E-04,1994997.9,2,30.93561936
2907,Hou River-5,0.006733728,909821,1,17.25561274
2908,Chongqing-19,0.002105572,10701239,3,23.1117191
2909,Dengyingyan,2.91E-04,108187168,5,72.68813403
2910,Heishuitan-10,0.002875168,222331.8,1,5031.330204
2911,Gushan,1.60E-04,12264614912,8,32.65352874
2912,Chongqing-3,0.006733728,909821,1,27.32005317
2913,Area I,0.006733728,909821,1,10.88367235
2914,Pengze,1.60E-04,12264614912,8,400.499593
2915,Hou River-4,0.006733728,909821,1,45.92007512
2917,BDH-YB,0.002105572,10701239,3,28.82409892
2918,Luding,0.002977663,436694528,5,19.44001796
2919,Heishuitan-3,7.54E-04,1401586.9,2,19.34443907
2920,Yangzhi River,9.45E-04,5655056,3,4.761911374
2921,Jiayu,2.30E-05,9496253440,8,185.2845701
2923,Area II,0.002105572,10701239,3,36.1128558
2924,Chongqing-18,0.002105572,10701239,3,10.18998319
2925,Jialing-1,8.05E-05,1163862912,7,30.70237365
2926,Chongqing-32,0.003793592,674493.9,1,1560.32705
2927,Area II,0.003793592,674493.9,1,1550.059961
2928,Shimen,0.001286754,6540024,3,37.6217015
2929,Heishuitan-9,0.003793592,674493.9,1,24.61430702
2930,Hou River-3,0.006733728,909821,1,13.20684956
2932,Qingyijiang (___)-2,0.001813291,76289480,5,13.93447762
2933,Area I,3.62E-04,14073859,3,47.68313653
2934,Chongqing-1,3.62E-04,14073859,3,44.91590207
2935,Heishuitan-8,0.003793592,674493.9,1,23.75262994
2936,Guanqiao,5.06E-04,1615967.4,2,26.21594142
2937,Hou River-2,0.006733728,909821,1,1.594410981
2938,Jialing-2,2.19E-04,1162206080,7,179.5026549
2939,Xuanen,0.002685847,8739167,3,9.232487416
2940,Heishuitan-2,0.005111029,648417.1,1,107.2588018
2941,Duoyingping,0.002164731,65074940,5,11.06442817
2943,Hou River-1,0.006733728,909821,1,1733.45274
2944,Chongqing-5,0.005111029,648417.1,1,54.59658239
2945,Area I,0.005111029,648417.1,1,442.9865109
2946,Upper Jialing Jiang,3.93E-04,288807840,6,339.1724993
2947,Taohuaxi River,7.34E-04,1819311.9,1,13.53583782
2948,Zhide,0.002661642,1068290.6,1,28.83338147
2949,Heishuitan-1,0.005111029,648417.1,1,17.45063085
2950,Nanbin River,0.027036281,772398.7,1,30.79785642
2951,BTXH,7.34E-04,1819311.9,1,26.73759949
2952,Taohuaxi River,7.34E-04,1819311.9,1,16.1200952
2953,Dongzhi,6.51E-04,3773628.8,2,17.68653575
2954,Xiaoheba,1.58E-04,218723344,5,54.65442966
2955,Ganges_G4Ê,0.002030679,172686720,5,162.5437877
2957,Wangjiang,0,12310924288,8,16.74272874
2959,Ganges_G3Ê,0.001896065,171651488,5,80.17500405
2960,Ganges_G3,0.001896065,171651488,5,84.90238974
2962,Weiyuankou,1.08E-04,8459550,3,28.17228585
2963,Ganges_G2,0.004802455,60483788,4,25.93022148
2964,Xinjiangkou,0,21276902,3,23.74263339
2965,Qingyi River-1,0.002984168,3026659.2,3,21.91125593
2966,Pengshan,6.08E-04,227411728,5,166.0920477
2967,Ganjia River,5.23E-04,2309468,2,6.454980242
2968,BGJH,5.23E-04,2309468,2,25.9852846
2969,Susong,0.001124295,2061501.1,2,9.669934847
2970,Huangshi,0,10967422976,8,178.7565042
2971,Dasha River,5.23E-04,2309468,2,1163.718355
2972,Xiheyi,3.16E-04,13347040,3,29.11853399
2973,Honglang,5.44E-04,68260040,5,108.5289562
2974,Lichuan,1.47E-04,4289295,3,14.12424433
2975,BGAOTH,7.58E-04,10235608,3,40.37291181
2976,BLH,7.54E-04,3364408.8,3,39.29693034
2977,Pijiaji,2.61E-05,9447496,3,31.16924892
2978,JZ,3.27E-05,7484944384,8,282.1340295
2979,Niejiahe,0.005516636,6868818.5,3,6.700148828
2980,Jingzhou,3.27E-05,7484944384,8,59.40675273
2981,Shashi,3.27E-05,7484944384,8,59.33408572
2982,Enshi,0.001019383,21575278,4,20.1685996
2983,Gaotan River,2.61E-04,9972351,3,3.240560597
2984,Nantiao,0.013235158,767326.6,1,12.35660436
2985,Luoduxi,0,280369120,6,8.237776468
2986,Wusheng,3.72E-04,594844224,6,14.02653204
2987,Fujiang,3.13E-04,210077232,5,58.71735936
2988,BHJH,0.006879795,4498100.5,3,51.93036985
2989,Gaotan,5.12E-04,8527754,3,44.62855429
2990,Xiaoshicun,1.05E-04,1081754752,6,9.070653776
2991,Huangjin River,0.005126802,1883918.4,2,3.1548311
2992,Ezhou,0,10916926464,8,97.27806998
2993,Ru River-1,0.008345989,253064.8,1,18.88960249
2994,Hualiangting,0.003124964,14236143,3,43.98156459
2995,Ru River-2,0.008301906,5143082,3,44.72912418
2996,Ru River-1,0.008301906,5143082,3,79.52385172
2997,Ru River-1,0.008301906,5143082,3,340.7928141
2998,Tuolin,0.001323404,1283616.1,2,34.48358149
2999,Huanggang,5.85E-06,10892498944,8,239.6357562
3000,Ru River-2,0.008301906,5143082,3,296.4673971
3001,Ru River-2,0.008301906,5143082,3,12.55294289
3002,Ru River-3,0.008301906,5143082,3,14.92922852
3003,CN,5.85E-06,10892498944,8,12.42028864
3004,Banyuju,2.01E-04,114764664,5,9.059385222
3005,Ru River-3,6.46E-04,4078815.5,3,0.817408818
3006,Ru River-4,6.46E-04,4078815.5,3,5.413274193
3007,Ru River-3,0.016631194,225769.4,1,12.20045435
3008,Anqing,4.81E-05,12369134592,8,9.677320012
3009,BRXH,6.46E-04,4078815.5,3,0.039034693
3010,Ruxi River,6.46E-04,4078815.5,3,7.822691774
3011,Wuhan,0,9558924288,8,147.8194327
3012,WH,0,9558924288,8,801.0418347
3013,Wuhan,0,9558924288,8,159.5266698
3014,Wuhan,0,1148975616,6,250.9655937
3015,Min-3,0.002498958,330381.2,1,864.6012628
3016,Min-2,0.002498958,330381.2,1,1486.168622
3017,Wuhan,0,10708100096,8,33.17844468
3018,Min-1,0.002498958,330381.2,1,48.36550753
3019,Han River,0,1148975616,6,11.82542909
3020,HN,0,1148975616,6,11.82542909
3021,West River-3,0.002628368,6948098,3,119.1435732
3022,Hanjiang,0,1148467968,6,37.40164752
3023,Ru River-4,6.45E-04,2065425.4,2,27.77760226
3024,Yangtze River at WH,0,10708100096,8,272.3080703
3025,Dan River,0.012673026,1339692,2,3.621018416
3026,Daxi River,0.009360878,2290204.2,2,37.69669735
3027,Yichang,4.35E-04,7251334656,8,434.5332563
3028,Qianshan,0.001092382,7541101.5,3,169.9526924
3029,Helixi,6.47E-04,9879849,3,23.50705493
3030,Yichang,4.35E-04,7251334656,8,60.42287926
3031,Manao River,0.004238812,567224.4,1,31.93698474
3032,Hanchuanbeng,3.64E-05,1098136192,6,52.48258946
3033,West River-2,0.002628368,6948098,3,31.85401476
3034,Huangtan,2.67E-04,14994261,4,33.47120507
3035,Sibu River,0.011047307,463074.7,1,0.089156559
3036,BSBH,0.011047307,463074.7,1,0.075605738
3037,Qiaobian River,0.002647484,1635211.5,2,40.10947133
3038,Zhicheng,4.35E-04,7251334656,8,69.47497322
3039,Modao River,0.004358023,13728372,3,9.60670868
3040,Yangtze River at YC,4.35E-04,7251334656,8,55.62532034
3041,Yichang,4.35E-04,7251334656,8,36.24112229
3042,Herong,6.18E-05,48342656,4,17.2641744
3043,Yichang,7.84E-04,7250376192,8,1.43821582
3044,YC,7.84E-04,7250376192,8,163.6480756
3045,Qingyi River-2,7.91E-04,34530484,4,45.235859
3046,Sancha River,0.020151421,437005.7,1,5.430334577
3047,Xingang,1.05E-04,325940.3,1,3134.218188
3048,Huanggutang,1.78E-04,463706.1,1,6145.363276
3049,Qiusuo Creek,3.43E-04,14289340,3,2141.539538
3050,West River-1,0.002628368,6948098,3,12.0795829
3051,Jinshan-2,0,204876.6,1,3692.462157
3052,NA,0,204876.6,1,3683.771859
3053,BMDX,0.00426546,14011137,3,20.04357707
3054,Guangchentang,8.54E-06,1391406.9,2,84.1018697
3055,Yingshan,0.001695258,4977630.5,2,36.25759901
3056,Juzhang River,9.38E-05,21262128,4,18.49423067
3057,Bailin River,0.004781365,1274938.4,2,36.29828373
3058,BMXH,0.018596094,923246.8,1,20.13148188
3059,The Upper Reaches of Moxi River,0.018596094,923246.8,1,10.56138906
3060,Datong,0,12437307392,8,522.3349707
3061,Datong,0,12437307392,8,653.4601757
3062,Datong,0,12437307392,8,399.1714011
3063,BJWX,0.006747898,2431644.2,2,61.8627706
3064,BMPH,0.015099733,698573.6,1,0.061572762
3065,Gaolan River,0.015099733,698573.6,1,7.69175662
3066,Maoping River,0.055610884,354842.8,1,133.4098036
3067,Xialao-10,0.007881779,980714.9,2,3.169744563
3068,BJWX-2,0.055610884,354842.8,1,80.51390179
3069,Nanchong,2.72E-04,572637440,6,4.52675716
3070,Sanhuangmiao,5.35E-04,49448944,5,28.90877102
3071,Jinshan-1,1.59E-04,879714.9,1,21.12491285
3072,NA,1.59E-04,879714.9,1,4.885851989
3073,Luotian,8.17E-04,4132987,3,24.08164683
3074,BDXH,0.005079177,4875528,2,0.01580879
3075,Jinshan-3,1.73E-04,777751.8,2,425.3729132
3076,NA,1.73E-04,777751.8,2,422.5772254
3077,Xialao-9,0.007881779,980714.9,2,81.15870052
3078,Jinshan-4,8.54E-06,1391406.9,2,883.3509111
3079,NA,8.54E-06,1391406.9,2,889.2723438
3080,Xiaoxita,0.002967258,13262626,3,0.04932931
3081,WZ,2.04E-05,6997643776,8,183.1079363
3082,Xialao-8,0.007881779,980714.9,2,4.439553258
3083,Wanzhou,2.04E-05,6997643776,8,25.87965123
3084,TGR,2.04E-05,6997643776,8,432.8686302
3085,Xialao-7,0.007881779,980714.9,2,55.45771667
3086,TGD,0.009435274,1037703.4,2,321.2044798
3087,Xialao-15,0.007881779,980714.9,2,487.169424
3088,Yangtze River at WZ,3.11E-05,6999622656,8,2.085477289
3089,Xialao-6,0.007881779,980714.9,2,53.07787733
3090,Xialao-14,0.007881779,980714.9,2,1086.464184
3091,Xialao-5,0.007881779,980714.9,2,13.67595027
3092,Xialao-13,0.044672087,189202.2,1,16.79414601
3093,Shanghengjing,2.07E-04,385516,1,2976.542351
3094,Xialao-4,0.012406421,473025.6,2,49.56669886
3095,Nanzhugang,4.67E-04,404758.5,1,3458.428286
3096,Xialao-3,0.012406421,473025.6,2,7.376934522
3097,Fanjiacun,0,14867317,4,20.551864
3098,Xialao-2,0.012406421,473025.6,2,47.11581803
3099,Xialao Stream,0.044672087,189202.2,1,1662.412784
3100,NA,4.62E-04,466822.6,1,3747.78501
3101,Fengxian-1,4.62E-04,466822.6,1,3741.480027
3102,Goudukou,0,233466992,6,22.65224119
3103,Xialao-12,0.020195793,230701,1,22.79844116
3104,Xialao-1,0.020195793,230701,1,25.31540961
3105,Huangpu River,1.08E-05,1135175.5,2,1269.553832
3106,Xialao-11,0.010861648,221938.2,1,22.46733672
3107,Jinshan-5,0,4219302.5,3,57.30350403
3108,Jiuwan River,0.009575193,4389407.5,2,19.51909634
3109,Jishang,8.49E-04,1579354.2,2,10.99882329
3110,The Lower Reaches of Moxi River,0.007787175,3874655.8,2,0.037999518
3111,BMXH-2,0.007787175,3874655.8,2,20.07569925
3112,Shehong,2.16E-05,174661216,5,2.382378175
3113,Jiupan River,0.007787175,3874655.8,2,524.9102685
3114,Nanhui-4,7.24E-05,820475.9,1,3182.964558
3115,Modaoxi River,0.00233259,22453008,3,26.29743859
3116,Jiaxing,0,850619,2,59.3775388
3117,BJPH,0.006185394,6347680.5,3,60.33100036
3118,Jinshan-7,2.07E-05,506158.8,1,3535.40718
3119,Yuexi,0.023801358,661688,1,27.9540977
3120,Wuxing,1.81E-05,66741276,5,1010.515018
3121,Changtan River,0.004422835,8376220,4,2.408367135
3122,BCTH,0.004422835,8376220,4,41.18009142
3123,NA,2.09E-05,2707690,3,31.98726392
3124,Jinshan-6,2.09E-05,2707690,3,24.35405614
3125,Fengxian-3,1.78E-04,603594.9,1,37.0787342
3126,BJZH,0.012498061,1537516.6,2,31.84917734
3127,Tongzhuang River,0.012498061,1537516.6,2,26.44273088
3128,BQGH,0.028768266,1089114.6,1,80.4523652
3129,Qinggan River,0.028768266,1089114.6,1,20.13973392
3130,Fengxian-2,2.89E-04,1286984.9,2,1158.25225
3131,NA,2.89E-04,1286984.9,2,1090.512736
3132,Xiaoxikou,0.017293888,1122781.6,2,38.77092622
3133,Qingyijiang(___),5.73E-04,41640732,4,85.55615039
3134,NA,5.49E-05,500051.5,1,992.0606097
3135,Chongming-11,5.49E-05,500051.5,1,991.5194528
3136,Puli River-6,0.002764671,4565041,3,6.016843083
3137,BBLH,0.010474894,2472281,2,40.1673486
3138,BLFD,0.020972813,1404986.2,2,80.20722569
3139,Baolong River,0.010474894,2472281,2,22.99974585
3140,Qingpu-11,5.44E-05,787924.1,1,1820.56112
3141,NA,5.44E-05,787924.1,1,1849.805416
3142,NA,2.24E-04,355061.2,1,1418.698553
3143,Qingpu-10,2.24E-04,355061.2,1,1415.054814
3144,Songjiang-1,0.001509885,9547403,4,22.43587787
3145,NA,0.001509885,9547403,4,57.72706452
3146,BWFH,0.022979141,2262728,2,19.41287311
3147,Wanfu River,0.022979141,2262728,2,26.290113
3148,Xiuzhou Brook,2.24E-04,355061.2,1,1977.52123
3149,Jueshi Brook,0.001509885,9547403,4,545.1419742
3150,Luoggudong River,0.020972813,1404986.2,2,20.13713207
3151,Xiaojiang-Shuangjiang,0.001608244,38619564,4,78.12319854
3152,Xiaojiang-Shuangjiang,0.001608244,38619564,4,100.9981872
3153,Yingcheng,9.56E-05,10800466,3,24.72307538
3154,Xuancheng,2.76E-04,25331580,4,32.9129851
3155,Nanhui-3,7.24E-05,820475.9,1,4257.456923
3156,Xiaojiang-6,0.001608244,38619564,4,152.4654606
3157,Geputan,1.46E-05,64252516,4,2.526445019
3158,Songjiang-2,1.59E-04,879714.9,1,63.58241742
3159,NA,1.59E-04,879714.9,1,44.60567052
3160,BGDH,0.004566778,2173161.2,2,0.107657721
3161,Nanzhu Brook,3.53E-04,347656.4,1,974.5748547
3162,Baolong River,0.004566778,2173161.2,2,26.39781925
3163,Songjiang-3,0,200389984,6,53.60113669
3164,Puli River-5,5.57E-04,6873400.5,3,46.89689488
3165,Juchao Brook,2.07E-04,385516,1,26.50792838
3166,Qingpu-8,0,580870.1,1,1.660616858
3167,NA,0,580870.1,1,1.525645886
3168,NA,3.53E-04,347656.4,1,140.1615909
3169,Fengxian-4,3.53E-04,347656.4,1,116.7115771
3170,Ganges_J1Ê,0.097466646,244202.9,1,33.38276364
3171,Shazhen River,0.006006324,5623558,3,277.950058
3172,Houziyan,5.32E-04,19307742,3,20.57044929
3173,Qingpu-9,0,580870.1,1,859.8164239
3174,NA,0,580870.1,1,863.3112884
3175,Chongming-10,5.47E-05,347399.9,1,2232.51841
3176,NA,5.47E-05,347399.9,1,2230.119534
3177,Lanlu Brook,0,180351024,6,11.1147161
3178,Songjiang-6,0,180351024,6,9.79985016
3179,Ganges_G1Ê,0.05263543,5469156.5,3,29.62778988
3180,Pingwang,0,168350160,6,8.414332126
3181,Dazhang Creek-2,0,200389984,6,3788.08421
3182,Huangshi,0.001608244,38619564,4,2.426022801
3183,NA,0,201453008,6,2802.925955
3184,Songjiang-4,0,201453008,6,2807.723835
3185,Miaowaijiang,0.003991534,170663440,5,84.23317266
3186,Xiaojiang-5,0.001608244,38619564,4,54.43366376
3187,Xiaojiang-Huangshi,0.001608244,38619564,4,8.747507595
3188,Wangmiaona,0.003991534,170663440,5,45.81009168
3189,Nanhui-1,0,1511004,2,31.13408952
3190,NA,0,1511004,2,14.67722213
3191,Dazhang Creek-1,2.22E-04,4615195.5,3,946.5492726
3192,Beizhu Brook,0,202572032,6,2289.149216
3193,Zhuyi,0.01516924,1135739,1,0.147707536
3194,Tianxiansi,4.38E-04,37518612,4,35.16945838
3195,Jingbian,0.001689833,20355754,4,1103.904157
3196,Minhang-1,3.35E-04,3197590.8,2,6.15229132
3197,NA,3.35E-04,3197590.8,2,37.10261737
3198,Puli River,5.57E-04,6873400.5,3,41.69766218
3199,BPLH,5.57E-04,6873400.5,3,26.35272075
3200,Puli River-4,5.57E-04,6873400.5,3,46.70244236
3201,Jiading-6,0,207847408,6,25.29388009
3202,NA,0,207847408,6,13.49973101
3203,Zhuyi,0.01516924,1135739,1,2.107880933
3204,Qingpu-7,0,178314096,6,21.05244473
3205,NA,0,178314096,6,14.04711762
3206,Songjiang-5,0,291437.5,1,4815.209779
3207,Huatian Brook,2.22E-04,4615195.5,3,1032.904125
3208,Nanhui-2,3.55E-06,1044748.5,1,1757.235797
3209,Fengxian-6,5.05E-06,650541.5,1,2119.486596
3210,NA,3.55E-06,1044748.5,1,1697.391492
3211,NA,5.05E-06,650541.5,1,2083.945046
3212,Changxinggang,5.78E-04,1899692.1,2,36.31029092
3213,Minhang-2,3.24E-04,511124.7,1,880.1928586
3214,NA,3.24E-04,511124.7,1,876.9302823
3215,Caotang,0.008650648,2943209,3,166.7551453
3216,Songjiang-7,0,4154612,3,2292.657103
3217,Meixi-1,0.003047338,14159260,4,7.609857438
3218,Puli River-3,9.29E-04,7888935.5,3,13.37785599
3219,Nanhe River,0.001857921,2896622.2,2,39.47182701
3220,Shennong River,0.006509953,7738742,3,0.011325018
3221,WS,0.00268769,30701066,4,384.4413704
3222,Caotang,0.009825739,1459743.6,2,39.60062069
3223,Xiaojiang-7,0.001842923,36053948,4,29.18277457
3224,Caotang,0.009825739,1459743.6,2,0.203251909
3225,South River-7,5.79E-04,4418204,3,0.042002091
3226,Xiaojiang-Yanglu,1.58E-04,34465104,4,12.11128594
3227,Xiaojiang-3,1.58E-04,34465104,4,60.21592084
3228,Mao Brook,0,1677997.9,2,2919.975455
3229,Songjiang-8,0,556078.5,1,69.9442699
3230,NA,0,556078.5,1,74.86967691
3231,NA,0,207847408,6,2134.747031
3232,Jiading-5,0,207847408,6,2140.918236
3233,BCaoT,0.015556292,1112922.1,2,120.5080301
3234,Xiaojiang,0.001842923,36053948,4,590.4651921
3235,Gaoyang,0.001842923,36053948,4,55.56018929
3236,Xiaojiang-4,0.001842923,36053948,4,22.98002533
3237,Puli River-2,0.001245102,8677991,3,17.49501153
3238,Xiaojiang,0.001842923,36053948,4,38.5151515
3239,Gaoyang,0.001842923,36053948,4,117.0559082
3240,Caotang River,0.015556292,1112922.1,2,17.70773826
3241,South River-6,5.53E-04,6354549.5,3,22.12151409
3242,BNH,0.001552946,1140901.5,2,46.26718828
3243,Dianpu River,7.42E-05,1710771.4,2,536.5774835
3244,Pudong-7,3.55E-06,1044748.5,1,1700.724279
3245,NA,3.55E-06,1044748.5,1,1696.157544
3246,Xiaojiang-2,9.57E-05,33739676,4,17.64320975
3247,Xiaojiang-Baijiaxi,9.57E-05,33739676,4,35.05755072
3248,South River-5,5.53E-04,6354549.5,3,23.49949157
3249,Sijing Creek,0,1094968.1,2,133.3483091
3250,Meixi,0.003047338,14159260,4,8.494878256
3251,Chejiaba River,0.026769964,1971805.9,2,30.18914319
3252,Xiangxi-2,0.00708489,6850411.5,3,8.689785214
3253,Xiangxi-2,0.00708489,6850411.5,3,39.06142423
3254,Meixi,0.003047338,14159260,4,485.746437
3255,Xiangxi-2,0.00708489,6850411.5,3,5.989726959
3256,Xiang River,0.00228927,15491623,3,30.50848089
3257,Meixi-2,0.003047338,14159260,4,852.8059129
3258,BGLH,0.00708489,6850411.5,3,0.074425848
3259,Fengxian-5,0,3219318.8,3,627.1481355
3260,NA,0,3219318.8,3,602.3224011
3261,Minhang-3,6.47E-04,308059.3,1,1056.753757
3262,Dianpu River,1.51E-04,548417.3,2,29.00332423
3263,Meixi-3,0.00251844,11957136,4,35.39823898
3264,BMeiXH,0.004763012,8925772,3,20.11198011
3265,Meixi River,0.004763012,8925772,3,42.21730622
3266,Baijiaxi,9.57E-05,33739676,4,0.042776902
3267,NA,7.53E-05,1937296.4,3,48.00641526
3268,Songjiang-9,7.53E-05,1937296.4,3,40.4139869
3269,South River-4,7.35E-04,7147601,3,34.64376396
3270,BCJH,0.013498645,2378617,3,18.52063855
3271,Cuijia river,0.013498645,2378617,3,20.01945514
3272,BCJB,0.011929841,6330076.5,2,6.396647457
3273,Puli River (PLR),0.001245102,8677991,3,23.86960916
3274,NA,0,12474109952,8,89.94821984
3275,Puli River-1,0,32936910,4,62.04710138
3276,Chaohu-1,0,12474109952,8,347.1525933
3277,Yangtze River at DHGS,0,12474109952,8,155.2652483
3278,Xiangxi-3,0.00228927,15491623,3,8.9058023
3279,Qingpu-6,7.42E-05,1710771.4,2,2522.201415
3280,South River-2,3.69E-04,12147415,4,31.91313375
3281,Zhongtian-8,0.004068942,406258.5,1,6400.244587
