Ref,Site,day,month,year,time,measurement_frequency,reported_frequency,Latitude,Longitude,CatchmentArea_km2,StreamOrder,Slope,Climate,Temp_C,DO_mgL,pH,Cond_uScm,humanFootprint_BasAt,soilOrganicCarbon_BasAt,airTemperature_BasAt,rainfall_BasAt,runoff_BasAt,groundwaterDepth_BasAt,NPP_Modis,peatlandCover_Modis,seasonality_FengIndex,CO2_uM,DirectIndirect_CO2,CH4_uM,N2O_uM,FluxMethod,F_CO2_mmol_m2_d,F_CH4_diff_mmol_m2_d,F_CH4_eb_mmol_m2_d,F_N2O_mmol_m2_d,DOC_uM,DIC_uM,k600_md
245,Lombe,15,8,2011,NaT,seasonal,seasonal,2.148,16.263,63.74385452,4,0.001974448,1,NaN,NaN,NaN,NaN,10,25,24.7,1665,286,62,1059.951049,2.504545202,0.051907881,NaN,<undefined>,0.1428,0.00792,modelled-empirical,NaN,4.363,NaN,0.004,NaN,NaN,NaN
245,Lombe,15,11,2010,NaT,seasonal,seasonal,2.148,16.263,63.74385452,4,0.001974448,1,NaN,4.29,NaN,NaN,10,25,24.7,1665,286,62,1059.951049,2.504545202,0.051907881,NaN,<undefined>,0.4493,0.00988,modelled-empirical,NaN,5.349,NaN,-0.003,NaN,NaN,NaN
245,Mambili,15,11,2010,NaT,seasonal,seasonal,0.362,15.41,11719.0332,8,2.39E-05,2,NaN,4.72,NaN,NaN,11,32,24.1,1657,331,83,1141.818867,4.058794936,0.060298497,NaN,<undefined>,0.3304,0.00761,modelled-empirical,NaN,3.512,NaN,0.015,NaN,NaN,NaN
245,Mbalui,15,8,2011,NaT,seasonal,seasonal,-4.131128,15.335746,20.14831161,3,0.008476,2,NaN,NaN,NaN,NaN,96,21,24.1,1556,693,367,709.5903895,1.481302238,0.165637149,NaN,<undefined>,0.1501,0.00798,modelled-empirical,NaN,0.595,NaN,0.007,NaN,NaN,NaN
245,Mbalui,15,11,2010,NaT,seasonal,seasonal,-4.131128,15.335746,20.14831161,3,0.008476,2,NaN,6.14,NaN,NaN,96,21,24.1,1556,693,367,709.5903895,1.481302238,0.165637149,NaN,<undefined>,0.7928,0.00762,modelled-empirical,NaN,1.159,NaN,0.012,NaN,NaN,NaN
245,Mokoube,15,11,2010,NaT,seasonal,seasonal,1.871643,16.353487,306.3668518,5,5.00E-05,1,NaN,3.91,NaN,NaN,10,28,24.6,1679,289,134,1055.42416,5.87706974,0.049395426,NaN,<undefined>,0.4114,0.00907,modelled-empirical,NaN,5.349,NaN,-0.003,NaN,NaN,NaN
245,Mopanzi,15,8,2011,NaT,seasonal,seasonal,2.057,16.122,7.013246059,1,0.002815383,1,NaN,NaN,NaN,NaN,44,25,24,1478,280,111,1065.891346,0,0.050592027,NaN,<undefined>,0.2315,0.00823,modelled-empirical,NaN,0.465,NaN,0.007,NaN,NaN,NaN
245,Mopanzi,15,11,2010,NaT,seasonal,seasonal,2.057,16.122,7.013246059,1,0.002815383,1,NaN,6.99,NaN,NaN,44,25,24,1478,280,111,1065.891346,0,0.050592027,NaN,<undefined>,0.2398,0.02055,modelled-empirical,NaN,3.512,NaN,0.015,NaN,NaN,NaN
245,Motaba,15,11,2010,NaT,seasonal,seasonal,2.057,18.054,13825.17871,8,5.78E-05,1,NaN,0.48,NaN,NaN,16,30,24.5,1698,118,46,697.6066641,44.17667489,0.049437483,NaN,<undefined>,1.4755,0.00657,modelled-empirical,NaN,5.349,NaN,-0.003,NaN,NaN,NaN
245,Motaba,15,8,2011,NaT,seasonal,seasonal,2.397817,17.538801,5964.51416,7,0.000195,1,NaN,NaN,NaN,NaN,14,28,24.4,1678,140,25,1005.254532,22.41013454,0.056859145,NaN,<undefined>,0.115,0.00845,modelled-empirical,NaN,0.465,NaN,0.007,NaN,NaN,NaN
245,Motima,15,11,2010,NaT,seasonal,seasonal,2.022925,18.056044,0.136373937,1,0.004623,1,NaN,3.41,NaN,NaN,16,30,24.5,1700,134,7,915.1032415,44.17667489,0.045177524,NaN,<undefined>,0.4632,0.01026,modelled-empirical,NaN,5.349,NaN,-0.003,NaN,NaN,NaN
245,Motimba,15,8,2011,NaT,seasonal,seasonal,1.883021,18.021626,91.59668732,4,0.000509,1,NaN,NaN,NaN,NaN,41,31,25.1,1753,165,40,817.830902,39.1913838,0.040206018,NaN,<undefined>,0.03,0.01531,modelled-empirical,NaN,4.363,NaN,0.004,NaN,NaN,NaN
245,Mouembe,15,11,2010,NaT,seasonal,seasonal,1.728,18.004,176.7099304,5,0.00065,1,NaN,2.55,NaN,NaN,40,25,25.2,1757,177,16,984.3326685,79.43358517,0.038775238,NaN,<undefined>,0.1732,0.00728,modelled-empirical,NaN,5.349,NaN,-0.003,NaN,NaN,NaN
245,Moundoungoma,15,11,2010,NaT,seasonal,seasonal,1.63917,17.355925,2.26913929,2,5.00E-05,1,NaN,2.34,NaN,NaN,10,29,24.8,1724,215,15,1031.700093,46.68090449,0.040831375,NaN,<undefined>,1.2089,0.00486,modelled-empirical,NaN,5.349,NaN,-0.003,NaN,NaN,NaN
245,Moundoungoma,15,11,2010,NaT,seasonal,seasonal,1.681977,17.155134,1.882720113,2,0.000273,1,NaN,0.71,NaN,NaN,10,32,24.9,1734,223,29,1053.585537,40.09327452,0.042680419,NaN,<undefined>,0.8078,0.00551,modelled-empirical,NaN,5.349,NaN,-0.003,NaN,NaN,NaN
245,Moundoungoma,15,8,2011,NaT,seasonal,seasonal,1.681977,17.155134,1.882720113,2,0.000273,1,NaN,NaN,NaN,NaN,10,32,24.9,1734,223,29,1053.585537,40.09327452,0.042680419,NaN,<undefined>,0.344,0.00631,modelled-empirical,NaN,4.363,NaN,0.004,NaN,NaN,NaN
245,Moundoungoma,15,8,2011,NaT,seasonal,seasonal,1.656058,17.238846,1.877748132,2,5.00E-05,1,NaN,NaN,NaN,NaN,10,27,25,1737,215,6,1065.990909,74.93015167,0.041979111,NaN,<undefined>,0.1746,0.00708,modelled-empirical,NaN,4.363,NaN,0.004,NaN,NaN,NaN
245,Moundoungoma,15,8,2011,NaT,seasonal,seasonal,1.645428,17.311911,0.178109705,1,0.001541,1,NaN,NaN,NaN,NaN,10,27,25,1737,215,6,1031.700093,46.68090449,0.041979111,NaN,<undefined>,0.2249,0.00645,modelled-empirical,NaN,4.363,NaN,0.004,NaN,NaN,NaN
245,Moundoungoma,15,8,2011,NaT,seasonal,seasonal,1.63917,17.355925,2.26913929,2,5.00E-05,1,NaN,NaN,NaN,NaN,10,29,24.8,1724,215,15,1031.700093,46.68090449,0.040831375,NaN,<undefined>,0.1539,0.00679,modelled-empirical,NaN,4.363,NaN,0.004,NaN,NaN,NaN
245,Mvouma,15,11,2010,NaT,seasonal,seasonal,-0.633,15.904,0.066283002,3,0.000197,2,NaN,2.99,NaN,NaN,30,30,25.2,1740,377,30,1121.83907,19.97352267,0.063916608,NaN,<undefined>,0.6756,0.00797,modelled-empirical,NaN,3.512,NaN,0.015,NaN,NaN,NaN
245,Ndoki,15,11,2010,NaT,seasonal,seasonal,1.873,16.615256,52.6796875,4,0.009246,1,NaN,0.09,NaN,NaN,13,25,24.6,1674,277,71,1036.008515,2.610252543,0.048819107,NaN,<undefined>,8.3944,0.00321,modelled-empirical,NaN,5.349,NaN,-0.003,NaN,NaN,NaN
245,Ndoki,15,8,2011,NaT,seasonal,seasonal,1.873,16.615256,52.6796875,4,0.009246,1,NaN,NaN,NaN,NaN,13,25,24.6,1674,277,71,1036.008515,2.610252543,0.048819107,NaN,<undefined>,0.2708,0.0079,modelled-empirical,NaN,4.363,NaN,0.004,NaN,NaN,NaN
245,Ndoki,15,8,2011,NaT,seasonal,seasonal,1.585089,16.604684,4762.290527,7,5.00E-05,1,NaN,NaN,NaN,NaN,12,26,24.6,1679,277,65,1039.438985,2.324435989,0.043877064,NaN,<undefined>,9.5528,0.00531,modelled-empirical,NaN,4.363,NaN,0.004,NaN,NaN,NaN
245,Ngoko,15,11,2010,NaT,seasonal,seasonal,-0.851731,15.812459,0.099921368,1,0.001541,2,NaN,0.85,NaN,NaN,44,27,25.3,1709,430,22,1022.858772,10.94003693,0.070309603,NaN,<undefined>,0.3778,0.0077,modelled-empirical,NaN,3.512,NaN,0.015,NaN,NaN,NaN
245,Nkeni,15,11,2010,NaT,seasonal,seasonal,-1.881421,15.871884,6107.938965,7,0.000402,1,NaN,4.06,NaN,NaN,38,22,24.5,1867,579,111,804.6394462,1.833769374,0.074299589,NaN,<undefined>,0.3154,0.01193,modelled-empirical,NaN,1.159,NaN,0.012,NaN,NaN,NaN
245,Nkeni,15,8,2011,NaT,seasonal,seasonal,-1.881421,15.871884,6107.938965,7,0.000402,1,NaN,NaN,NaN,NaN,38,22,24.5,1867,579,111,804.6394462,1.833769374,0.074299589,NaN,<undefined>,0.0656,0.00803,modelled-empirical,NaN,0.595,NaN,0.007,NaN,NaN,NaN
245,Nkomo,15,11,2010,NaT,seasonal,seasonal,-1.187508,15.956039,2000.268799,6,0.001486982,2,NaN,2.22,NaN,NaN,37,23,24.4,1945,407,13,1003.839176,17.188438,0.076982336,NaN,<undefined>,0.3212,0.00797,modelled-empirical,NaN,3.512,NaN,0.015,NaN,NaN,NaN
245,Obangui,15,11,2010,NaT,seasonal,seasonal,2.059,18.061,515655.9063,10,5.78E-05,1,NaN,5,NaN,NaN,37,20,24.5,1561,146,30,704.3320745,47.30452729,0.042065328,NaN,<undefined>,0.0768,0.00793,modelled-empirical,NaN,5.349,NaN,-0.003,NaN,NaN,NaN
245,Sangha,15,11,2010,NaT,seasonal,seasonal,2.223,16.19,82421.99219,9,0.008756,1,NaN,6.38,NaN,NaN,44,25,24,1476,278,127,827.8711127,1.70382339,0.052783272,NaN,<undefined>,0.1104,0.00839,modelled-empirical,NaN,3.512,NaN,0.015,NaN,NaN,NaN
245,Sangha,15,8,2011,NaT,seasonal,seasonal,1.609,16.067,159672.5313,10,1.38E-05,1,NaN,NaN,NaN,NaN,39,25,23.9,1540,304,71,961.4092456,4.822237814,0.045035061,NaN,<undefined>,0.2171,0.00752,modelled-empirical,NaN,4.363,NaN,0.004,NaN,NaN,NaN
245,Sangha,15,8,2011,NaT,seasonal,seasonal,2.212,16.193,82421.99219,9,0.008756,1,NaN,NaN,NaN,NaN,44,25,24,1476,278,127,827.8711127,1.70382339,0.052783272,NaN,<undefined>,0.1713,0.00871,modelled-empirical,NaN,4.363,NaN,0.004,NaN,NaN,NaN
245,Sangha,15,8,2011,NaT,seasonal,seasonal,2.047863,16.084026,83247.1875,9,5.00E-05,1,NaN,NaN,NaN,NaN,44,25,24,1478,280,111,830.2254154,5.620856453,0.050592027,NaN,<undefined>,0.0112,0.00798,modelled-empirical,NaN,0.465,NaN,0.007,NaN,NaN,NaN
245,Tanga,15,11,2010,NaT,seasonal,seasonal,1.374,17.5,9828.544922,8,0.000176,1,NaN,0.25,NaN,NaN,13,27,24.9,1735,239,13,1024.679928,41.58862001,0.037045663,NaN,<undefined>,0.7522,0.00421,modelled-empirical,NaN,5.349,NaN,-0.003,NaN,NaN,NaN
245,Wali,15,11,2010,NaT,seasonal,seasonal,2.228726,16.192361,68.27516937,4,0.007705,1,NaN,1.1,NaN,NaN,44,25,24,1476,280,88,827.623728,10.41176924,0.052940285,NaN,<undefined>,2.7303,0.01461,modelled-empirical,NaN,3.512,NaN,0.015,NaN,NaN,NaN
262,Musi River,1,10,2009,NaT,seasonal,seasonal,-2.783037,104.93342,33666.07031,8,5.00E-05,1,30.8,NaN,NaN,NaN,128,43,25.7,2731,1395,4,984.5869519,5.827899429,0.074818915,99.31013801,direct,NaN,NaN,modelled-empirical,628.5461058,NaN,NaN,NaN,223.3,NaN,3.950985105
262,Musi River,1,10,2012,NaT,seasonal,seasonal,-2.783037,104.93342,33666.07031,8,5.00E-05,1,31.4,NaN,6.86,NaN,128,43,25.7,2731,1395,4,984.5869519,5.827899429,0.074818915,NaN,direct,NaN,NaN,modelled-empirical,628.5461058,NaN,NaN,NaN,264.5,NaN,3.869872139
262,Musi River,1,4,2013,NaT,seasonal,seasonal,-2.783037,104.93342,33666.07031,8,5.00E-05,1,29.7,NaN,NaN,NaN,128,43,25.7,2731,1395,4,984.5869519,5.827899429,0.074818915,157.9833642,direct,NaN,NaN,modelled-empirical,628.5461058,NaN,NaN,NaN,NaN,NaN,4.091953383
262,Batanghari River,1,10,2009,NaT,seasonal,seasonal,-1.346559,104.015935,33791.20703,8,5.00E-05,1,29.8,NaN,7.07,NaN,109,43,25.1,2629,864,12,1039.779782,57.66126915,0.034262458,72.12233032,direct,NaN,NaN,modelled-empirical,330.7046454,NaN,NaN,NaN,363,NaN,4.07949394
262,Batanghari River,1,10,2012,NaT,seasonal,seasonal,-1.346559,104.015935,33791.20703,8,5.00E-05,1,29.5,NaN,NaN,NaN,109,43,25.1,2629,864,12,1039.779782,57.66126915,0.034262458,NaN,direct,NaN,NaN,modelled-empirical,330.7046454,NaN,NaN,NaN,286.9,NaN,4.116685102
262,Batanghari River,1,4,2013,NaT,seasonal,seasonal,-1.346559,104.015935,33791.20703,8,5.00E-05,1,30.8,NaN,NaN,NaN,109,43,25.1,2629,864,12,1039.779782,57.66126915,0.034262458,NaN,direct,NaN,NaN,modelled-empirical,330.7046454,NaN,NaN,NaN,314.2,NaN,3.950985105
262,Indragiri River,1,10,2009,NaT,seasonal,seasonal,-0.473425,102.980378,13393.96777,7,5.00E-05,1,29.8,NaN,NaN,NaN,128,42,25.2,2392,974,5,971.1234089,63.87882614,0.023504232,158.5188719,direct,NaN,NaN,modelled-empirical,852.6273368,NaN,NaN,NaN,774,NaN,4.07949394
262,Indragiri River,1,4,2013,NaT,seasonal,seasonal,-0.473425,102.980378,13393.96777,7,5.00E-05,1,32.3,NaN,6.3,NaN,128,42,25.2,2392,974,5,971.1234089,63.87882614,0.023504232,177.40791,direct,NaN,NaN,modelled-empirical,852.6273368,NaN,NaN,NaN,651.1,NaN,3.741208924
262,Siak River,1,10,2009,NaT,seasonal,seasonal,0.868847,102.043667,10453.50879,7,5.00E-05,1,29.8,NaN,4.78,NaN,114,41,26.8,2793,1046,20,881.1580401,55.6037095,0.033243489,241.219144,direct,NaN,NaN,modelled-empirical,1179.834876,NaN,NaN,NaN,2453,NaN,4.11692049
262,Siak River,1,4,2013,NaT,seasonal,seasonal,0.868847,102.043667,10453.50879,7,5.00E-05,1,30.1,NaN,5.48,NaN,114,41,26.8,2793,1046,20,881.1580401,55.6037095,0.033243489,270.9115645,direct,NaN,NaN,modelled-empirical,1179.834876,NaN,NaN,NaN,636.1,NaN,4.078797543
262,Lupar River,1,6,2013,NaT,seasonal,seasonal,1.340125,111.349986,3075.252197,6,5.00E-05,1,29,NaN,6.7,NaN,66,39,25.9,3238,2104,25,867.6583927,19.99536439,0.029443263,46.82381848,direct,NaN,NaN,modelled-empirical,12.21446256,NaN,NaN,NaN,88.5,NaN,5.078167612
262,Lupar River,1,3,2014,NaT,seasonal,seasonal,1.340125,111.349986,3075.252197,6,5.00E-05,1,28.4,NaN,7.1,NaN,66,39,25.9,3238,2104,25,867.6583927,19.99536439,0.029443263,31.79090649,direct,NaN,NaN,modelled-empirical,12.21446256,NaN,NaN,NaN,207.9,NaN,5.164913441
262,Saribas River,1,6,2013,NaT,seasonal,seasonal,1.638735,111.217719,1215.158936,6,5.00E-05,1,29.2,NaN,7.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,806.9587782,55.77327821,NaN,35.35970257,direct,NaN,NaN,modelled-empirical,6.667579657,NaN,NaN,NaN,312.2,NaN,3.238845863
272,S1-3,19,12,2011,NaT,weekly,weekly,27.509799,100.011806,0.063377641,1,0.433858,5,6.9,NaN,6.89,871,75,58,7.9,884,568,663,684.1410714,0,0.157342218,4806.232453,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W1,19,12,2011,NaT,weekly,weekly,27.508953,100.014006,0.0469951,1,0.206349,5,6.5,NaN,8.25,830,75,58,7.9,884,568,663,747.8409836,0,0.157342218,193.0261117,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W2,19,12,2011,NaT,weekly,weekly,27.507291,100.016847,0.158115447,1,0.26037,5,6.2,NaN,8.31,803,75,58,7.9,884,568,663,747.8409836,0,0.157342218,163.3995579,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W3,19,12,2011,NaT,weekly,weekly,27.503899,100.026483,0.06873735,1,0.280581,5,5.5,NaN,8.37,722,75,58,7.9,884,568,663,747.8409836,0,0.157342218,127.364242,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W4,19,12,2011,NaT,weekly,weekly,27.502468,100.029623,0.06434612,1,0.572102,5,5.3,NaN,8.33,677,75,58,7.9,884,568,663,747.8409836,0,0.157342218,132.8860502,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W5,19,12,2011,NaT,weekly,weekly,27.502686,100.031731,0.048577257,1,0.004342,5,5,NaN,8.26,622,75,58,7.9,884,568,663,747.8409836,0,0.157342218,145.5880099,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,S1-3,26,12,2011,NaT,weekly,weekly,27.509799,100.011806,0.063377641,1,0.433858,5,7,NaN,6.92,884,75,58,7.9,884,568,663,684.1410714,0,0.157342218,4559.753865,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W1,26,12,2011,NaT,weekly,weekly,27.508953,100.014006,0.0469951,1,0.206349,5,6.6,NaN,8.29,841,75,58,7.9,884,568,663,747.8409836,0,0.157342218,176.4171578,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W2,26,12,2011,NaT,weekly,weekly,27.507291,100.016847,0.158115447,1,0.26037,5,6.4,NaN,8.39,812,75,58,7.9,884,568,663,747.8409836,0,0.157342218,135.0377646,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W3,26,12,2011,NaT,weekly,weekly,27.503899,100.026483,0.06873735,1,0.280581,5,5.7,NaN,8.41,724,75,58,7.9,884,568,663,747.8409836,0,0.157342218,114.9079239,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W4,26,12,2011,NaT,weekly,weekly,27.502468,100.029623,0.06434612,1,0.572102,5,5.4,NaN,8.41,674,75,58,7.9,884,568,663,747.8409836,0,0.157342218,109.2083496,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W5,26,12,2011,NaT,weekly,weekly,27.502686,100.031731,0.048577257,1,0.004342,5,5.1,NaN,8.36,614,75,58,7.9,884,568,663,747.8409836,0,0.157342218,112.563286,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,S1-3,3,1,2012,NaT,weekly,weekly,27.509799,100.011806,0.063377641,1,0.433858,5,7,NaN,6.85,889,75,58,7.9,884,568,663,684.1410714,0,0.157342218,5359.790253,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W1,3,1,2012,NaT,weekly,weekly,27.508953,100.014006,0.0469951,1,0.206349,5,6.6,NaN,8.2,844,75,58,7.9,884,568,663,747.8409836,0,0.157342218,221.4031029,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W2,3,1,2012,NaT,weekly,weekly,27.507291,100.016847,0.158115447,1,0.26037,5,6.5,NaN,8.35,813,75,58,7.9,884,568,663,747.8409836,0,0.157342218,148.436233,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W3,3,1,2012,NaT,weekly,weekly,27.503899,100.026483,0.06873735,1,0.280581,5,5.9,NaN,8.36,721,75,58,7.9,884,568,663,747.8409836,0,0.157342218,129.0393067,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W4,3,1,2012,NaT,weekly,weekly,27.502468,100.029623,0.06434612,1,0.572102,5,5.6,NaN,8.35,668,75,58,7.9,884,568,663,747.8409836,0,0.157342218,123.9579574,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W5,3,1,2012,NaT,weekly,weekly,27.502686,100.031731,0.048577257,1,0.004342,5,5.3,NaN,8.29,609,75,58,7.9,884,568,663,747.8409836,0,0.157342218,132.7402449,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,S1-3,10,1,2012,NaT,weekly,weekly,27.509799,100.011806,0.063377641,1,0.433858,5,7,NaN,6.77,888,75,58,7.9,884,568,663,684.1410714,0,0.157342218,6445.303311,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W1,10,1,2012,NaT,weekly,weekly,27.508953,100.014006,0.0469951,1,0.206349,5,6.5,NaN,8.17,843,75,58,7.9,884,568,663,747.8409836,0,0.157342218,236.0167216,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W2,10,1,2012,NaT,weekly,weekly,27.507291,100.016847,0.158115447,1,0.26037,5,6.2,NaN,8.28,810,75,58,7.9,884,568,663,747.8409836,0,0.157342218,177.2632343,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W3,10,1,2012,NaT,weekly,weekly,27.503899,100.026483,0.06873735,1,0.280581,5,5.3,NaN,8.32,719,75,58,7.9,884,568,663,747.8409836,0,0.157342218,144.5739068,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W4,10,1,2012,NaT,weekly,weekly,27.502468,100.029623,0.06434612,1,0.572102,5,5,NaN,8.33,665,75,58,7.9,884,568,663,747.8409836,0,0.157342218,132.2354867,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W5,10,1,2012,NaT,weekly,weekly,27.502686,100.031731,0.048577257,1,0.004342,5,4.8,NaN,8.27,615,75,58,7.9,884,568,663,747.8409836,0,0.157342218,140.9009118,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,S1-3,17,1,2012,NaT,weekly,weekly,27.509799,100.011806,0.063377641,1,0.433858,5,7,NaN,6.92,897,75,58,7.9,884,568,663,684.1410714,0,0.157342218,4600.91522,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W1,17,1,2012,NaT,weekly,weekly,27.508953,100.014006,0.0469951,1,0.206349,5,6.5,NaN,8.21,848,75,58,7.9,884,568,663,747.8409836,0,0.157342218,216.7659063,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W2,17,1,2012,NaT,weekly,weekly,27.507291,100.016847,0.158115447,1,0.26037,5,6.2,NaN,8.33,814,75,58,7.9,884,568,663,747.8409836,0,0.157342218,157.1216666,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W3,17,1,2012,NaT,weekly,weekly,27.503899,100.026483,0.06873735,1,0.280581,5,5.2,NaN,8.39,722,75,58,7.9,884,568,663,747.8409836,0,0.157342218,122.4239274,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W4,17,1,2012,NaT,weekly,weekly,27.502468,100.029623,0.06434612,1,0.572102,5,4.7,NaN,8.41,671,75,58,7.9,884,568,663,747.8409836,0,0.157342218,109.9184355,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W5,17,1,2012,NaT,weekly,weekly,27.502686,100.031731,0.048577257,1,0.004342,5,4.4,NaN,8.36,620,75,58,7.9,884,568,663,747.8409836,0,0.157342218,116.5222213,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,S1-3,24,1,2012,NaT,weekly,weekly,27.509799,100.011806,0.063377641,1,0.433858,5,7,NaN,6.91,898,75,58,7.9,884,568,663,684.1410714,0,0.157342218,4709.167015,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W1,24,1,2012,NaT,weekly,weekly,27.508953,100.014006,0.0469951,1,0.206349,5,6.6,NaN,8.25,852,75,58,7.9,884,568,663,747.8409836,0,0.157342218,196.3726822,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W2,24,1,2012,NaT,weekly,weekly,27.507291,100.016847,0.158115447,1,0.26037,5,6.3,NaN,8.34,820,75,58,7.9,884,568,663,747.8409836,0,0.157342218,154.6410257,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W3,24,1,2012,NaT,weekly,weekly,27.503899,100.026483,0.06873735,1,0.280581,5,5.6,NaN,8.43,725,75,58,7.9,884,568,663,747.8409836,0,0.157342218,109.7633698,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W4,24,1,2012,NaT,weekly,weekly,27.502468,100.029623,0.06434612,1,0.572102,5,5,NaN,8.44,675,75,58,7.9,884,568,663,747.8409836,0,0.157342218,102.6623389,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W5,24,1,2012,NaT,weekly,weekly,27.502686,100.031731,0.048577257,1,0.004342,5,4.9,NaN,8.39,620,75,58,7.9,884,568,663,747.8409836,0,0.157342218,106.8542693,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,S1-3,1,2,2012,NaT,weekly,weekly,27.509799,100.011806,0.063377641,1,0.433858,5,7,NaN,6.91,899,75,58,7.9,884,568,663,684.1410714,0,0.157342218,4756.061863,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W1,1,2,2012,NaT,weekly,weekly,27.508953,100.014006,0.0469951,1,0.206349,5,6.5,NaN,8.29,855,75,58,7.9,884,568,663,747.8409836,0,0.157342218,180.6814185,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W2,1,2,2012,NaT,weekly,weekly,27.507291,100.016847,0.158115447,1,0.26037,5,6.1,NaN,8.37,824,75,58,7.9,884,568,663,747.8409836,0,0.157342218,144.3048791,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W3,1,2,2012,NaT,weekly,weekly,27.503899,100.026483,0.06873735,1,0.280581,5,5.4,NaN,8.43,725,75,58,7.9,884,568,663,747.8409836,0,0.157342218,110.3975518,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W4,1,2,2012,NaT,weekly,weekly,27.502468,100.029623,0.06434612,1,0.572102,5,5,NaN,8.47,673,75,58,7.9,884,568,663,747.8409836,0,0.157342218,95.46887051,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,W5,1,2,2012,NaT,weekly,weekly,27.502686,100.031731,0.048577257,1,0.004342,5,5,NaN,8.43,615,75,58,7.9,884,568,663,747.8409836,0,0.157342218,95.26673043,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123,Juruena - UW,1,1,2005,NaT,weekly,annual,-10.477439,-58.468216,0.180811986,1,0.06,2,NaN,NaN,NaN,NaN,28,21,23.7,1928,624,114,899.6840442,1.577979355,0.236700874,208.9751062,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
