Lake_idx	Ref	Site name	day	month	year	time	measurement_frequency	reported_frequency	Latitude	Longitude	LakeType	Climate	Elevation	Surface area_m2	Volume	Mean depth	Max depth	CO2	CO2_units	CO2_method_cat	CH4	CH4_units	N2O	N2O_units	F_method_cat	F_CO2	F_CO2_units	FCH4_diff_avg_val	F_CH4_units	FCH4_ebb_avg_val	FN2O_avg_val	FN2O_UNITS	Secchi depth	Sample depth	Temperature	DO	DO_units	pH	Conductivity	k	k600	k_units	Comments							
10	311	L. Edward littoral	23	3	2019	9:20:00 AM	monthly	monthly	-0.2473	29.8868	lake	3	912	2253000000				474	ppm	direct	1060.4	nM	5.17	nM											27.17	9.05	mg/L		861.8				only kept measurements at 1m depth and values from the monthly monitoring							
10	311	L. Edward Pelagic	23	3	2019	11:50:00 AM	monthly	monthly	-0.2515	29.7999	lake	3	912	2253000000				406	ppm	direct	62.9	nM	6.53	nM											27.05	9.08	mg/L		859.9				only kept measurements at 1m depth and values from the monthly monitoring							
10	311	L. Edward littoral	30	4	2019	8:21:00 AM	monthly	monthly	-0.2473	29.8868	lake	3	912	2253000000				426	ppm	direct	1247.3	nM	4.43	nM											28.56	8.32	mg/L		927.6				only kept measurements at 1m depth and values from the monthly monitoring							
10	311	L. Edward Pelagic	30	4	2019	9:35:00 AM	monthly	monthly	-0.2515	29.7999	lake	3	912	2253000000				445	ppm	direct	21.9	nM	7.19	nM											27.87	5.67	mg/L		913				only kept measurements at 1m depth and values from the monthly monitoring							
10	311	L. Edward littoral	28	5	2019	8:50:00 AM	monthly	monthly	-0.2473	29.8868	lake	3	912	2253000000				737	ppm	direct	1005.4	nM	5.22	nM											26.77	7.21	mg/L		900.5				only kept measurements at 1m depth and values from the monthly monitoring							
10	311	L. Edward Pelagic	28	5	2019	9:55:00 AM	monthly	monthly	-0.2515	29.7999	lake	3	912	2253000000				525	ppm	direct	29	nM	14.75	nM											26.36				896.3				only kept measurements at 1m depth and values from the monthly monitoring							
135	266	Reservoir	1	7	2016		monthly	annual	31.975938	119.199161	reservoir	14	30					28	_mol/L	direct	116	nmol/L			modelled-empirical	13	mmol/m2/d	0.1	 mmol/m2/d						19.6	9.59	mg/L													
207	35	Ganges_J2	25	7	2017		single	single	30.5013	77.7975	reservoir	11	460					224.36	µatm	direct	0.04	µmol/l	7.99	nmol/l	modelled-empirical	-339.262	mg/m2/d	-2.0545	mg/m2/day		-0.067	mg N m-2 d-1			21.2	8.5	mg/L	8.06	123	3.95		m/day	All gas flux calculated using k from global estimates							
75	35	Ganges_G2	23	7	2017		single	single	30.4014	78.4667	reservoir	11	786						µatm	direct	0.01	µmol/l	7.6	nmol/l	modelled-empirical		mg/m2/d	-3.804	mg/m2/day		0.1835	mg N m-2 d-1			28	8.8	mg/L	8.66	86	3.95		m/day	All gas flux calculated using k from global estimates							
12	45	Mai-Ndombe Lake	3	5	2015	11:11:00 AM	single	single	-2.66661	18.2354	lake	2						3143	ppm	direct	250	nmol/L													30.3		mg/L													
115	50	Masinga reservoir	1	2	2008		single	single	-0.88501	37.554152	reservoir	3	1050					313	ppm	indirect	44	uM													29	114	mg/L	8.3					N and P concentrations in uM							
115	50	Masinga reservoir	1	2	2008		single	single	-0.88501	37.554152	reservoir	3	1050					352	ppm	indirect	45	uM													30.6	108	mg/L	8.26					N and P concentrations in uM							
115	50	Masinga reservoir	1	2	2008		single	single	-0.88501	37.554152	reservoir	3	1050					405	ppm	indirect	58	uM													31.8	113	mg/L	8.21					N and P concentrations in uM							
115	50	Masinga reservoir	1	2	2008		single	single	-0.88501	37.554152	reservoir	3	1050					443	ppm	indirect	57	uM													31.4	110	mg/L	8.17					N and P concentrations in uM							
96	1085	Hekoujie	15	7	1980		seasonal	annual	26.477	100.654	reservoir	11	1500					740	uatm	indirect																		9												
38	1085	Haigeng	15	7	1980		seasonal	annual	24.967473	102.644446	reservoir	12	1884					981	uatm	indirect																		8.2												
27	1085	Zhongmiao	15	7	1980		seasonal	annual	31.58333	117.4667	reservoir	14	5					3630	uatm	indirect																		7.3												
31	1085	Xijiakou	15	7	1980		seasonal	annual	30.416	112.482	reservoir	14	27					742	uatm	indirect																		8.1												
210	1085	Shawan	15	7	1980		seasonal	annual	29.664421	106.220702	reservoir	11	292					3282	uatm	indirect																		7.7												
137	1085	Shahe	15	7	1980		seasonal	annual	31.31139	119.439293	reservoir	14	18					2240	uatm	indirect																		7.5												
29	1085	Xiangcheng	15	7	1980		seasonal	annual	31.485466	120.783346	reservoir	14	1					4493	uatm	indirect																		7.4												
112	139	Mun River- S2 - Mun Bon reservoir	1	3	2018		single	single	14.469814	102.127136	reservoir	3						4158	uatm	indirect					modelled-empirical			221	mmol m-2 d-1						28.3	7.2	mg/L	7	72.5											
111	139	Mun River- S9 - Lamtakong reservoir	1	3	2018		single	single	14.80230833	101.5279667	reservoir	3						580	uatm	indirect					modelled-empirical			11	mmol m-2 d-1						28.8	11.8	mg/L	8.5	344.3											
279	314	Humbolt	25	9	2021		seasonal	annual	-0.528459	-78.2229	lake	13		2586		1.166666667		64.33567202	umolL-1	direct	9.281033333	umolL-1	0.00435	umolL-1	modelled-empirical	40.37800259	mmol/m2/d	7.206152902	mmol/m2/d		-0.002745983	mmol/m2/d																		
287	314	Cubilche 1	27	3	2022		single	single	0.23204	-78.13238	lake	13		2948		1		108.3852752	umolL-1	direct	13.9435	umolL-1	0.0055	umolL-1	modelled-empirical	67.25968683	mmol/m2/d	9.344685017	mmol/m2/d		-0.001272283	mmol/m2/d																		
286	314	Cubilche 2	27	3	2022		single	single	0.23145	-78.13163	lake	13		5450		42.55		478.7609516	umolL-1	direct	144.954	umolL-1	2.60265	umolL-1	modelled-empirical	324.6588864	mmol/m2/d	8.429888452	mmol/m2/d		-0.001591938	mmol/m2/d																		
280	314	Santa luc’a	24	9	2021		seasonal	annual	-0.463051	-78.18398	lake	13		39091		1.555555556		36.43099958	umolL-1	direct	1488.3	umolL-1	6.65	umolL-1	modelled-empirical	43.02887882	mmol/m2/d	1.291244976	mmol/m2/d		-0.001286575	mmol/m2/d																		
285	314	Yanacocha	27	3	2022		single	single	0.010034	-77.90635	lake	13		95858		5.5		44.2585431	umolL-1	direct	905	umolL-1	6.3	umolL-1	modelled-empirical	20.37898806	mmol/m2/d	0.634881707	mmol/m2/d		-0.001585961	mmol/m2/d																		
190	314	Negra	22	3	2022		single	single	0.114264	-78.27318	lake	12		107370		9.8		105.0564741	umolL-1	direct	282.685	umolL-1	3.20285	umolL-1	modelled-empirical	20.49686536	mmol/m2/d	0.396214035	mmol/m2/d		-0.000575814	mmol/m2/d																		
194	314	Secas	21	12	2021		seasonal	annual	-0.452934	-78.32879	lake	12		187205		9.216666667		42.19054183	umolL-1	direct	0.6055	umolL-1	0.0062	umolL-1	modelled-empirical	11.60494312	mmol/m2/d	0.528349181	mmol/m2/d		-0.001264173	mmol/m2/d																		
192	314	Sucus	28	3	2022		single	single	-0.340307	-78.18878	lake	13		321994		4.5		22.65644963	umolL-1	direct	281.8995	umolL-1	3.3029	umolL-1	modelled-empirical	14.11392	mmol/m2/d	0.43867338	mmol/m2/d		-0.000263877	mmol/m2/d																		
193	314	Papallacta	28	3	2022		single	single	-0.377752	-78.15959	lake	13		424838		18		164.6062566	umolL-1	direct	0.17	umolL-1	0.0057	umolL-1	modelled-empirical	118.3198957	mmol/m2/d	0.118336157	mmol/m2/d		-1.64E-03	mmol/m2/d																		
191	314	Loreto	28	3	2022		single	single	-0.313984	-78.14614	lake	13		513986		19.3		148.1626257	umolL-1	direct	185	umolL-1	5.8	umolL-1	modelled-empirical	111.9631812	mmol/m2/d	0.135325996	mmol/m2/d		-0.00148656	mmol/m2/d																		
283	314	Salve facha	1	7	2019		seasonal	annual	-0.237089	-78.1544	lake	13		1203382		2.5		99.23183431	umolL-1	direct	145.25	umolL-1	7.45	umolL-1	modelled-empirical	53.91453818	mmol/m2/d	0.131682801	mmol/m2/d		6.14E-05	mmol/m2/d																		
120	314	Yaguarcocha	25	3	2022		single	single	0.373842	-78.09935	lake	12		2505116		3.95		11.34360902	umolL-1	direct	0.212	umolL-1	0.00575	umolL-1	modelled-empirical	-3.882928442	mmol/m2/d	0.124795269	mmol/m2/d		-0.002282322	mmol/m2/d																		
123	314	Mojanda	22	3	2022		single	single	0.1349	-78.26917	lake	12		2947988		28		36.89075674	umolL-1	direct	0.5812	umolL-1	0.0067	umolL-1	modelled-empirical	13.26223273	mmol/m2/d	0.404029358	mmol/m2/d		-0.000235074	mmol/m2/d																		
121	314	Cuicocha 	25	3	2022		single	single	0.302055	-78.35376	lake	12		3932304		74		509.5835381	umolL-1	direct	226	umolL-1	5.3	umolL-1	modelled-empirical	342.9820573	mmol/m2/d	0.140130793	mmol/m2/d		-0.00195839	mmol/m2/d																		
122	314	San Pablo	27	3	2022		single	single	0.206983	-78.21679	lake	12		6068211		12		22.89148204	umolL-1	direct	24.6385	umolL-1	3.05285	umolL-1	modelled-empirical	26.23482069	mmol/m2/d	1.249436495	mmol/m2/d		-0.001400819	mmol/m2/d																		
357	79	PH-RiF	1	7	2013		seasonal	annual	14.141	121.265	lake	2		50000											measured-eddycovariance			12.41	g C_m-2 y-1														area used is a theoretical footprint area considering a tower height of 5m.							
288	186	Anyiko wetland/ rice paddies control	15	11	2018		seasonal	annual	0.241546	34.294661	reservoir	2		900000											measured-chamber	174.8	mg CO2 m-2 h-1	8.3	mg CH4 m-2 h-1		-3.59	µg N2O m-2 h-1			23.99								"For CH4 there were different flux values reported, I chose the ones that matched in abstract and results. Probably a typo in the discussion"							
288	186	Anyiko wetland/ rice paddies under-fetilized	15	11	2018		seasonal	annual	0.241546	34.294661	reservoir	2		900000											measured-chamber	208.81	mg CO2 m-2 h-1	6.93	mg CH4 m-2 h-1		-0.59	µg N2O m-2 h-1			2.30E+01								"For CH4 there were different flux values reported, I chose the ones that matched in abstract and results. Probably a typo in the discussion"							
288	186	Anyiko wetland/ rice paddies standard fertilized	15	11	2018		seasonal	annual	0.241546	34.294661	reservoir	2		900000											measured-chamber	248.29	mg CO2 m-2 h-1	4	mg CH4 m-2 h-1		4.37	µg N2O m-2 h-1			23.43								"For CH4 there were different flux values reported, I chose the ones that matched in abstract and results. Probably a typo in the discussion"							
371	112	Community of Pinoltepec	15	9	2013		monthly	annual	19.445833	-96.755	reservoir	3		20											measured-chamber			4500	mg/m2/d						25.2								"measurements between July-October 2013, fluxes measured twice per month during this period, TP and TN given at the inflow, TOC 3m from inflow"							
371	112	Community of Pinoltepec	15	9	2013		monthly	annual	19.445833	-96.755	reservoir	3		20											measured-chamber			5500	mg/m2/d						25.2								"measurements between July-October 2013, fluxes measured twice per month during this period, TP and TN given at the inflow, TOC 3m from inflow"							
371	112	Community of Pinoltepec	15	9	2013		monthly	annual	19.445833	-96.755	reservoir	3		20											measured-chamber			11000	mg/m2/d						25.2								"measurements between July-October 2013, fluxes measured twice per month during this period, TP and TN given at the inflow, TOC 3m from inflow"							
372	163	Mexico city pond	1	7	2011		seasonal	annual	19.5371	-99.1459	reservoir	12		85000											measured-chamber			0.02	g/m2/d						19.8								"Measurements in Jan-Feb 2011, May-June 2011, August-September 2011. physicochemistry available for each site at 3 seasons. Total CH4 fluxes (diffusive + ebullitive) are given in Table 4 and reported here as Diffusive FCH4 (directly measured with floating chamber). Diffusive FCH4 calculated with headspace method and Hey's law are given in the text but not for each ecosystem type (from 0.04 to 2.25 g m-2 d-1)."							
368	163	Mexico city Chinampas	1	7	2011		seasonal	annual	19.3	-99.1	reservoir	12		22000000											measured-chamber			1.2	g/m2/d						19.8								"Measurements in Jan-Feb 2011, May-June 2011, August-September 2011. physicochemistry available for each site at 3 seasons. Total CH4 fluxes (diffusive + ebullitive) are given in Table 4 and reported here as Diffusive FCH4 (directly measured with floating chamber). Diffusive FCH4 calculated with headspace method and Hey's law are given in the text but not for each ecosystem type (from 0.04 to 2.25 g m-2 d-1)."							
356	181	HSSF-inlet	1	2	2017	9:30:00 AM	weekly	seasonal	13.7383	100.5326	reservoir	3		1.4											measured-chamber			14.1	mg m-2 d-1 		0.21	mg  m-2 d-1 											"This is for a constructed wetland, likely on campus, so the coordites reflect the location of  Chulalongkorn University, Bangkok, Thailand. No year for when study was conducted, paper was recieved by the jourl in 2017. 4 measurements taken in a 30 minute period every 2 weeks for 2 months, so calculated n=16."							
356	181	HSSF-middle	1	2	2017	9:30:00 AM	weekly	seasonal	13.7383	100.5326	reservoir	3		1.4											measured-chamber			13.1	mg m-2 d-1 		0.23	mg  m-2 d-1 																		
356	181	HSSF-outlet	1	2	2017	9:30:00 AM	weekly	seasonal	13.7383	100.5326	reservoir	3		1.4											measured-chamber			10.2	mg m-2 d-1 		0.32	mg  m-2 d-1 																		
356	181	HSSF	1	2	2017	9:30:00 AM	weekly	seasonal	13.7383	100.5326	reservoir	3		1.4											measured-chamber			12.5	mg m-2 d-1 		0.26	mg  m-2 d-1 																		
356	181	vertical subsurface flow (VF)	1	2	2017	9:30:00 AM	weekly	seasonal	13.7383	100.5326	reservoir	3		1.4											measured-chamber			6.5	mg m-2 d-1 		0.37	mg  m-2 d-1 																		
356	181	HSSF-inlet	1	4	2017	9:30:00 AM	weekly	seasonal	13.7383	100.5326	reservoir	3		1.4											measured-chamber			5.6	mg m-2 d-1 		0.12	mg  m-2 d-1 																		
356	181	HSSF-middle	1	4	2017	9:30:00 AM	weekly	seasonal	13.7383	100.5326	reservoir	3		1.4											measured-chamber			4.9	mg m-2 d-1 		0.1	mg  m-2 d-1 																		
356	181	HSSF-outlet	1	4	2017	9:30:00 AM	weekly	seasonal	13.7383	100.5326	reservoir	3		1.4											measured-chamber			3.2	mg m-2 d-1 		0.18	mg  m-2 d-1 																		
356	181	HSSF	1	4	2017	9:30:00 AM	weekly	seasonal	13.7383	100.5326	reservoir	3		1.4											measured-chamber			4.5	mg m-2 d-1 		0.13	mg  m-2 d-1 																		
356	181	VF	1	4	2017	9:30:00 AM	weekly	seasonal	13.7383	100.5326	reservoir	3		1.4											measured-chamber			3.6	mg m-2 d-1 		0.23	mg  m-2 d-1 																		
377	58	East Kolkata Wetlands LTP	15	2	2016		HF	daily	22.5239	88.4406	lake	3		4500				637.0884196	uatm	indirect															24.575			8.426	754.9167											
377	58	East Kolkata Wetlands LTP	15	3	2016		HF	daily	22.5239	88.4406	lake	3		4500				214.4254328	uatm	indirect															20.075			8.9066	1122.0833											
377	58	East Kolkata Wetlands LTP	15	4	2016		HF	daily	22.5239	88.4406	lake	3		4500				1862.087667	uatm	indirect															35.225			8.0955	1325.5											
377	58	East Kolkata Wetlands LTP	15	5	2016		HF	daily	22.5239	88.4406	lake	3		4500				2288.687785	uatm	indirect															34.375			7.9825	1519.75											
377	58	East Kolkata Wetlands LTP	15	6	2016		HF	daily	22.5239	88.4406	lake	3		4500				187.0540657	uatm	indirect															31.5833			8.9998	605.25											
377	58	East Kolkata Wetlands LTP	15	7	2016		HF	daily	22.5239	88.4406	lake	3		4500				1493.845184	uatm	indirect															35.375			8.1784	1322.6667											
377	58	East Kolkata Wetlands LTP	15	8	2016		HF	daily	22.5239	88.4406	lake	3		4500				1943.890035	uatm	indirect															31.6			8.0793	1428.75											
377	58	East Kolkata Wetlands LTP	15	9	2016		HF	daily	22.5239	88.4406	lake	3		4500				173.2202225	uatm	indirect															31.1167			9.0265	601.3333											
377	58	East Kolkata Wetlands LTP	15	10	2016		HF	daily	22.5239	88.4406	lake	3		4500				530.0816167	uatm	indirect															30.125			8.5721	796.3333											
377	58	East Kolkata Wetlands LTP	15	11	2016		HF	daily	22.5239	88.4406	lake	3		4500				600.7776082	uatm	indirect															28.4833			8.4873	841.3333											
377	58	East Kolkata Wetlands LTP	15	12	2016		HF	daily	22.5239	88.4406	lake	3		4500				199.5404956	uatm	indirect															23.4			8.9521	1121.6667											
377	58	East Kolkata Wetlands LTP	15	1	2017		HF	daily	22.5239	88.4406	lake	3		4500				601.3305257	uatm	indirect															20.0667			8.4303	852.5											
377	58	East Kolkata Wetlands NTP	15	2	2016		HF	daily	22.5242	88.0453	lake	3		4000				691.0625763	uatm	indirect															24.6083			8.3994	755.8333											
377	58	East Kolkata Wetlands NTP	15	3	2016		HF	daily	22.5242	88.0453	lake	3		4000				1065.388631	uatm	indirect															30.6917			8.2322	954.9167											
377	58	East Kolkata Wetlands NTP	15	4	2016		HF	daily	22.5242	88.0453	lake	3		4000				2052.855398	uatm	indirect															34.825			8.0768	1431.25											
377	58	East Kolkata Wetlands NTP	15	5	2016		HF	daily	22.5242	88.0453	lake	3		4000				2309.577891	uatm	indirect															35.25			7.9709	1520.25											
377	58	East Kolkata Wetlands NTP	15	6	2016		HF	daily	22.5242	88.0453	lake	3		4000				1542.316498	uatm	indirect															35.25			8.1356	1286.1667											
377	58	East Kolkata Wetlands NTP	15	7	2016		HF	daily	22.5242	88.0453	lake	3		4000				1831.629954	uatm	indirect															34.9333			8.134	1388.0833											
377	58	East Kolkata Wetlands NTP	15	8	2016		HF	daily	22.5242	88.0453	lake	3		4000				1853.014252	uatm	indirect															34.9833			8.1296	1387.5											
377	58	East Kolkata Wetlands NTP	15	9	2016		HF	daily	22.5242	88.0453	lake	3		4000				1520.638184	uatm	indirect															34.425			8.1549	1284.3333											
377	58	East Kolkata Wetlands NTP	15	10	2016		HF	daily	22.5242	88.0453	lake	3		4000				608.6402232	uatm	indirect															30.7667			8.5168	796.4167											
377	58	East Kolkata Wetlands NTP	15	11	2016		HF	daily	22.5242	88.0453	lake	3		4000				664.816686	uatm	indirect															28.4583			8.403	840.0833											
377	58	East Kolkata Wetlands NTP	15	12	2016		HF	daily	22.5242	88.0453	lake	3		4000				658.9104564	uatm	indirect															23.3583			8.4098	854.1667											
377	58	East Kolkata Wetlands NTP	15	1	2017		HF	daily	22.5242	88.0453	lake	3		4000				1080.829498	uatm	indirect															31.3333			8.2304	957											
102	301	Loktak Lake	1	1	2020		seasonal	seasonal	24.552471	93.7928	lake	11		287000000											measured-chamber						0.05	ug m-2 d-1											seasol average (Nov-Feb; 2019 to 2021) - frequency of measurements is unclear							
102	301	Loktak Lake	1	4	2020		seasonal	seasonal	24.552471	93.7928	lake	11		287000000											measured-chamber						0.14	ug m-2 d-1											seasol average (Mar-May; 2019 to 2021) - frequency of measurements is unclear							
102	301	Loktak Lake	15	8	2020		seasonal	seasonal	24.552471	93.7928	lake	11		287000000											measured-chamber						0.12	ug m-2 d-1											seasol average (Jun-Oct; 2019 to 2021) - frequency of measurements is unclear							
250	113	Indonesian wetland	15	6	1993		weekly	annual	-6.333333	107.65	reservoir	2		2000											measured-chamber			9.4	mg m-2 h-1														measurements from Apr-Aug 1993							
472	1050	Yezhulin Pond	22	7	2013		single	single	30.741938	111.347267	reservoir	11	141	2500											measured-chamber	64.62	mg m-2 h-1	0.074	mg m-2 h-1	24.726					31.1	5.02	mg/L	6.6												
472	1051	Yezhulin Pond	22	7	2013		seasonal	seasonal	30.741938	111.347267	reservoir	11	141	2500				120.58	umol/L	direct	0.42	umol/L			measured-chamber	1.452	mmol m-2 h-1	0.004	mmol m-2 h-1						29.4	5.16	mg/L	6.76												
472	1051	Yezhulin Pond	15	10	2013		seasonal	seasonal	30.741938	111.347267	reservoir	11	141	2500				149.33	umol/L	direct	0.194	umol/L			measured-chamber	0.73	mmol m-2 h-1	0.001	mmol m-2 h-1						19.9	2.82	mg/L	7.12												
473	1073	Pond-1	15	11	2014		single	single	30.761376	111.333856	reservoir	11	103	4500											measured-chamber			0.004674699	mmol m-2 h-1						18.1	6	mg/L													
205	1073	Pond-2	15	11	2014		single	single	30.7569	111.34849	reservoir	11	109	2000											measured-chamber			0.005951807	mmol m-2 h-1						19	7.1	mg/L	8.1												
205	1073	Pond-3	15	11	2014		single	single	30.756418	111.348688	reservoir	11	109	8000											measured-chamber			0.005566265	mmol m-2 h-1						19.4	13	mg/L	8.86												
205	1078	Pond-4	15	11	2014		single	single	30.751999	111.349978	reservoir	11	117	3000											measured-chamber			0.004192771	mmol m-2 h-1						18.3	12.9	mg/L	8.63												
205	1078	Pond-5	15	11	2014		single	single	30.747784	111.347824	reservoir	11	112	3750											measured-chamber			0.007445783	mmol m-2 h-1						21.1	11	mg/L	8.31												
205	1078	Meiziya	15	11	2014		single	single	30.748384	111.345987	reservoir	11	109	300000											measured-chamber			0.002722892	mmol m-2 h-1						19.7	10.4	mg/L													
470	1102	unnamed pond	18	1	2016		seasonal	seasonal	30.72518	111.315579	reservoir	11	69	4000											measured-chamber			0.076	mg m-2 h-1	0.151																				
470	1102	unnamed pond	25	4	2016		seasonal	seasonal	30.72518	111.315579	reservoir	11	69	4000											measured-chamber			0.111	mg m-2 h-1	0.283																				
470	1102	unnamed pond	17	7	2016		seasonal	seasonal	30.72518	111.315579	reservoir	11	69	4000											measured-chamber			0.134	mg m-2 h-1	5.481																				
470	1102	unnamed pond	26	10	2016		seasonal	seasonal	30.72518	111.315579	reservoir	11	69	4000											measured-chamber			0.017	mg m-2 h-1	0.825																				
470	1114	unnamed pond	24	11	2016		seasonal	seasonal	30.72518	111.315579	reservoir	11	69	2100											measured-chamber				mg m-2 h-1						15.1			8.86					CO2 flux removed. Completely uealistic value. 							
470	1119	unnamed pond	8	11	2016		seasonal	seasonal	30.72518	111.315579	reservoir	11	69	2100											measured-chamber			0.01	mmol m-2 h-1	0.034					8.63			9.19												
470	1119	unnamed pond	15	11	2016		seasonal	seasonal	30.72518	111.315579	reservoir	11	69	2100											measured-chamber			0.014	mmol m-2 h-1	0.021					16.28			9.29												
470	1119	unnamed pond	20	11	2016		seasonal	seasonal	30.72518	111.315579	reservoir	11	69	2100											measured-chamber			0.011	mmol m-2 h-1	0.023					8.76			8.76												
486	1121	Xiaojiang pond-1	28	6	2014		seasonal	seasonal	31.201785	108.49187	reservoir	11	411	488				1400	uatm	direct	37	uatm			measured-chamber	80	mg m-2 h-1	3.5	mg m-2 h-1	18					30.12															
486	1121	Xiaojiang pond-2	28	6	2014		seasonal	seasonal	31.201785	108.49187	reservoir	11	606	314				1800	uatm	direct	60	uatm			measured-chamber	170	mg m-2 h-1	0.8	mg m-2 h-1	9					29.77															
486	1121	Xiaojiang pond-1	9	8	2014		seasonal	seasonal	31.201785	108.49187	reservoir	11	411	488				4000	uatm	direct	114	uatm			measured-chamber	5	mg m-2 h-1	12	mg m-2 h-1	19					28.74															
486	1121	Xiaojiang pond-2	9	8	2014		seasonal	seasonal	31.201785	108.49187	reservoir	11	606	314				1500	uatm	direct	160	uatm			measured-chamber	30	mg m-2 h-1	8	mg m-2 h-1	0					28.89															
486	1121	Xiaojiang pond-1	13	8	2014		seasonal	seasonal	31.201785	108.49187	reservoir	11	411	488				1700	uatm	direct	18	uatm			measured-chamber	-10	mg m-2 h-1	5	mg m-2 h-1	7					28.15															
486	1121	Xiaojiang pond-2	13	8	2014		seasonal	seasonal	31.201785	108.49187	reservoir	11	606	314				1300	uatm	direct	18	uatm			measured-chamber	40	mg m-2 h-1	1	mg m-2 h-1	5					26.36															
486	1121	Xiaojiang pond-1	4	1	2015		seasonal	seasonal	31.201785	108.49187	reservoir	11	411	488				1100	uatm	direct	5.4	uatm			measured-chamber	30	mg m-2 h-1	-0.02	mg m-2 h-1	0.1					13															
486	1121	Xiaojiang pond-2	4	1	2015		seasonal	seasonal	31.201785	108.49187	reservoir	11	606	314				1200	uatm	direct	30	uatm			measured-chamber	26	mg m-2 h-1	0.3	mg m-2 h-1	0.09					12.65															
417	1185	grass-fed fishing pond	20	5	2018		single	single	28.53	113.362	reservoir	14		3268											measured-chamber			4.657534247	mg C m-2 d-1		0.136986301	mg N m-2 d-1											median fluxes obtained from Figures 3A and 3B. Pond areas are also averages for ewach of the 3 categories.							
419	1185	intensive fishing pond	20	5	2018		single	single	28.558	113.332	reservoir	14		3835											measured-chamber			3.287671233	mg C m-2 d-1		0.246575342	mg N m-2 d-1											median fluxes obtained from Figures 3A and 3B. Pond areas are also averages for ewach of the 3 categories.							
420	1185	no fishing pond	20	5	2018		single	single	28.569	113.358	reservoir	14		16409											measured-chamber			4.931506849	mg C m-2 d-1		0.136986301	mg N m-2 d-1											median fluxes obtained from Figures 3A and 3B. Pond areas are also averages for ewach of the 3 categories.							
502	160	Lago Polegar pond	15	11	2001	6:00:00 AM	seasonal	seasonal	-32.077975	-52.168565	reservoir	14		13000			0.8				1.5	µmol CH4/L													22	6.88	mg/L	7.06	58.3				Artificial pond. Concentration extracted with WebPlotDigitalizer							
502	160	Lago Polegar pond	15	11	2001	12:00:00 PM	seasonal	seasonal	-32.077975	-52.168565	reservoir	14		13000			0.8				1.65	µmol CH4/L													24	8.36	mg/L	7.63	60.5				Artificial pond. Concentration extracted with WebPlotDigitalizer							
502	160	Lago Polegar pond	18	11	2001	6:00:00 PM	seasonal	seasonal	-32.077975	-52.168565	reservoir	14		13000			0.8				1.26	µmol CH4/L													24.5	8.44	mg/L	8.44	61.6				Artificial pond. Concentration extracted with WebPlotDigitalizer							
502	160	Lago Polegar pond	15	7	2002	7:30:00 AM	seasonal	seasonal	-32.077975	-52.168565	reservoir	14		13000			1				0.22	µmol CH4/L													12	8.73	mg/L	6.82	60.3				Artificial pond. Concentration extracted with WebPlotDigitalizer							
502	160	Lago Polegar pond	15	7	2002	12:00:00 PM	seasonal	seasonal	-32.077975	-52.168565	reservoir	14		13000			1				0.16	µmol CH4/L													13.6	9.08	mg/L	6.54	44.8				Artificial pond. Concentration extracted with WebPlotDigitalizer							
502	160	Lago Polegar pond	15	7	2002	6:00:00 PM	seasonal	seasonal	-32.077975	-52.168565	reservoir	14		13000			1				0.21	µmol CH4/L													13.5	10.65	mg/L	6.76	51.1				Artificial pond. Concentration extracted with WebPlotDigitalizer							
240	160	Lago dos Bigu‡s pond	15	11	2001	6:00:00 AM	seasonal	seasonal	-32.07367	-52.165375	reservoir	14		20000			1				4.98	µmol CH4/L													22	7.83	mg/L	7.89	199.4				Artificial pond. Concentration extracted with WebPlotDigitalizer							
240	160	Lago dos Bigu‡s pond	15	11	2001	12:00:00 PM	seasonal	seasonal	-32.07367	-52.165375	reservoir	14		20000			1				4.19	µmol CH4/L													23.5	9.51	mg/L	8.57	204				Artificial pond. Concentration extracted with WebPlotDigitalizer							
240	160	Lago dos Bigu‡s pond	18	11	2001	6:00:00 PM	seasonal	seasonal	-32.07367	-52.165375	reservoir	14		20000			1				2.09	µmol CH4/L													23.8	8.91	mg/L	8.82	197.9				Artificial pond. Concentration extracted with WebPlotDigitalizer							
240	160	Lago dos Bigu‡s pond	15	7	2002	7:30:00 AM	seasonal	seasonal	-32.07367	-52.165375	reservoir	14		20000			1.1				0.73	µmol CH4/L													11.8	7.71	mg/L	7.02	165.2				Artificial pond. Concentration extracted with WebPlotDigitalizer							
240	160	Lago dos Bigu‡s pond	15	7	2002	12:00:00 PM	seasonal	seasonal	-32.07367	-52.165375	reservoir	14		20000			1.1				0.3	µmol CH4/L													13.3	10.18	mg/L	7.48	170.9				Artificial pond. Concentration extracted with WebPlotDigitalizer							
240	160	Lago dos Bigu‡s pond	15	7	2002	6:00:00 PM	seasonal	seasonal	-32.07367	-52.165375	reservoir	14		20000			1.1				0.21	µmol CH4/L													13.5	11.24	mg/L	8.02	174.7				Artificial pond. Concentration extracted with WebPlotDigitalizer							
246	40	Nado reservoir	14	5	2018	2:30:00 PM	seasonal	seasonal	-19.832458	-43.960053	reservoir	3		15000			7.6				2.4	µmol CH4/L			measured-chamber				mg CH4/m2/d	301.7					21.9	9.4	mg/L						"DO from surface measurement, bottom reported as anoxic ~0.3mg/L . Ebulliiton reported in mgCH4/m2/d"							
