site_numeric,continent,COMID,lengthkm,slope_grades,upstream_area_grades,order_grades,NextDownID,distance_snapped,lat,lon,slope,q_jan,q_feb,q_mar,q_apr,q_may,q_jun,q_jul,q_aug,q_sep,q_oct,q_nov,q_dec,runoff_yr
186,Africa,12017957,8999,3.89E-04,1254460928,6,210081,45.18982123,28.86022,-15.95124,3.89E-04,417.8156433,833.0480957,1381.91272,1944.746094,2248.787354,1981.356934,1236.532104,638.088562,377.65979,253.8987579,195.572876,220.2766418,0.602006883
187,Africa,12017957,8999,3.89E-04,1254460928,6,210081,40.74201526,28.86024,-15.9512,3.89E-04,417.8156433,833.0480957,1381.91272,1944.746094,2248.787354,1981.356934,1236.532104,638.088562,377.65979,253.8987579,195.572876,220.2766418,0.602006883
188,Africa,12017957,8999,3.89E-04,1254460928,6,210081,3.736016302,28.86016,-15.9508,3.89E-04,417.8156433,833.0480957,1381.91272,1944.746094,2248.787354,1981.356934,1236.532104,638.088562,377.65979,253.8987579,195.572876,220.2766418,0.602006883
189,Africa,12017957,8999,3.89E-04,1254460928,6,210081,3.256237213,28.84497,-15.9487,3.89E-04,417.8156433,833.0480957,1381.91272,1944.746094,2248.787354,1981.356934,1236.532104,638.088562,377.65979,253.8987579,195.572876,220.2766418,0.602006883
190,Africa,12017957,8999,3.89E-04,1254460928,6,210081,41.85397447,28.87198,-15.94621,3.89E-04,417.8156433,833.0480957,1381.91272,1944.746094,2248.787354,1981.356934,1236.532104,638.088562,377.65979,253.8987579,195.572876,220.2766418,0.602006883
191,Africa,12017957,8999,3.89E-04,1254460928,6,210081,36.29421996,28.87197,-15.94616,3.89E-04,417.8156433,833.0480957,1381.91272,1944.746094,2248.787354,1981.356934,1236.532104,638.088562,377.65979,253.8987579,195.572876,220.2766418,0.602006883
192,Africa,12017957,8999,3.89E-04,1254460928,6,210081,73.16047176,28.87528,-15.94567,3.89E-04,417.8156433,833.0480957,1381.91272,1944.746094,2248.787354,1981.356934,1236.532104,638.088562,377.65979,253.8987579,195.572876,220.2766418,0.602006883
193,Africa,12017935,6838.1,3.51E-04,6712867840,7,210501,236.9587981,29.07176,-15.876,3.51E-04,2059.098145,3124.924316,4465.066895,5303.428223,6410.626953,7454.530762,7228.203613,5909.606934,3946.01123,2463.337646,1735.766968,1541.421143,0.738293906
194,Africa,12017970,831.4,0.001202834,1224030336,6,208461,18.56172351,28.23767,-15.8365,0.001202834,415.3197937,845.3146362,1433.846191,2005.212646,2237.102783,1902.218628,1127.830444,587.8279419,354.0979004,240.5516357,184.9665833,211.8030548,0.492065006
195,Africa,12017970,831.4,0.001202834,1224030336,6,208461,18.56172705,28.2377,-15.8365,0.001202834,415.3197937,845.3146362,1433.846191,2005.212646,2237.102783,1902.218628,1127.830444,587.8279419,354.0979004,240.5516357,184.9665833,211.8030548,0.492065006
196,Africa,12017970,831.4,0.001202834,1224030336,6,208461,19.67367051,28.23764,-15.83649,0.001202834,415.3197937,845.3146362,1433.846191,2005.212646,2237.102783,1902.218628,1127.830444,587.8279419,354.0979004,240.5516357,184.9665833,211.8030548,0.492065006
198,Africa,12018023,12984.9,0.003219127,857191232,6,205281,86.0513013,26.03038,-15.76407,0.003219127,783.7628174,1488.761475,2074.777832,2006.290527,1362.120483,698.4020386,401.3163147,258.4855042,181.4815369,138.1583099,160.9194641,334.7941284,0.4652931
199,Africa,12018023,12984.9,0.003219127,857191232,6,205281,63.69069769,26.03033,-15.76383,0.003219127,783.7628174,1488.761475,2074.777832,2006.290527,1362.120483,698.4020386,401.3163147,258.4855042,181.4815369,138.1583099,160.9194641,334.7941284,0.4652931
200,Africa,12018023,12984.9,0.003219127,857191232,6,205281,61.37753404,26.03033,-15.7638,0.003219127,783.7628174,1488.761475,2074.777832,2006.290527,1362.120483,698.4020386,401.3163147,258.4855042,181.4815369,138.1583099,160.9194641,334.7941284,0.4652931
201,Africa,12018023,12984.9,0.003219127,857191232,6,205281,57.52225059,26.03031,-15.76377,0.003219127,783.7628174,1488.761475,2074.777832,2006.290527,1362.120483,698.4020386,401.3163147,258.4855042,181.4815369,138.1583099,160.9194641,334.7941284,0.4652931
202,Africa,12017983,5006.6,0,1201425920,6,207681,89.66839796,27.82954,-15.74914,0,468.4846802,939.7785034,1563.235229,2104.744141,2197.798584,1748.114746,963.9992065,516.3789063,320.1394043,222.105423,175.9506531,222.5958099,0.458524279
203,Africa,12017983,5006.6,0,1201425920,6,207681,14.50050912,27.828739,-15.748464,0,468.4846802,939.7785034,1563.235229,2104.744141,2197.798584,1748.114746,963.9992065,516.3789063,320.1394043,222.105423,175.9506531,222.5958099,0.458524279
204,Africa,12017983,5006.6,0,1201425920,6,207681,30.05931277,27.82828,-15.74789,0,468.4846802,939.7785034,1563.235229,2104.744141,2197.798584,1748.114746,963.9992065,516.3789063,320.1394043,222.105423,175.9506531,222.5958099,0.458524279
205,Africa,12019802,10840.7,2.03E-04,730637.9,1,207621,19.33070614,27.80495,-15.7448,2.03E-04,0.55816406,0.772540987,0.361683518,0.120871402,0.06614019,0.037736699,0.022350401,0.014730952,0.011221005,0.026028695,0.101479255,0.269295901,0.458524279
206,Africa,12017928,6611.7,1.51E-04,6742325248,7,210921,558.8970985,29.32284,-15.7244,1.51E-04,2038.414063,3064.133545,4399.146973,5253.571777,6313.190918,7406.773926,7299.909668,6038.135254,4105.794434,2545.625977,1779.963623,1549.754395,0.738293906
207,Africa,12018247,14499.4,0.011214253,41427892,4,210921,49.90199303,29.3388,-15.7121,0.011214253,64.28669739,90.56822968,52.0625267,18.78974724,10.36852932,5.698843002,3.547388554,2.528022051,2.019818544,3.016222477,9.369572639,29.15117645,0.738293906
208,Africa,12018012,3470.2,1.15E-04,944603584,6,205941,141.3417168,26.44536,-15.67564,1.15E-04,710.2330933,1386.218628,2044.777466,2103.931152,1589.242554,833.3947144,461.7183838,289.2049255,200.6925964,149.0055084,154.5894318,298.4505005,0.4652931
209,Africa,12017902,8698.9,6.90E-05,6861269504,7,212481,21.39757955,30.40335,-15.63554,6.90E-05,1982.146484,2896.693848,4124.626465,5082.839355,5916.178223,7123.346191,7527.48584,6544.36377,4823.114746,2969.122314,2003.483765,1624.314209,0.780148103
210,Africa,12017902,8698.9,6.90E-05,6861269504,7,212481,15.99852466,30.40524,-15.63372,6.90E-05,1982.146484,2896.693848,4124.626465,5082.839355,5916.178223,7123.346191,7527.48584,6544.36377,4823.114746,2969.122314,2003.483765,1624.314209,0.780148103
211,Africa,12017902,8698.9,6.90E-05,6861269504,7,212481,158.18069,30.41351,-15.62444,6.90E-05,1982.146484,2896.693848,4124.626465,5082.839355,5916.178223,7123.346191,7527.48584,6544.36377,4823.114746,2969.122314,2003.483765,1624.314209,0.780148103
212,Africa,12017902,8698.9,6.90E-05,6861269504,7,212481,166.6653368,30.41347,-15.62437,6.90E-05,1982.146484,2896.693848,4124.626465,5082.839355,5916.178223,7123.346191,7527.48584,6544.36377,4823.114746,2969.122314,2003.483765,1624.314209,0.780148103
213,Africa,12018046,7936.2,4.28E-04,1196716672,6,212481,113.1478046,30.41623,-15.62103,4.28E-04,1163.606079,2267.300781,2449.00415,1784.897705,1096.930542,653.7701416,372.4099731,244.6335754,177.3362427,144.6114655,170.6667633,441.0327759,0.780148103
214,Africa,12020245,256.8,0,231152.6,1,216741,229.1077292,33.00953,-15.62074,0,0.42765516,0.468430609,0.245779961,0.067438185,0.026494134,0.012349301,0.00747401,0.005199397,0.004475418,0.013625375,0.048148032,0.176342994,1.079438439
215,Africa,12018046,7936.2,4.28E-04,1196716672,6,212481,279.2135709,30.4105,-15.60938,4.28E-04,1163.606079,2267.300781,2449.00415,1784.897705,1096.930542,653.7701416,372.4099731,244.6335754,177.3362427,144.6114655,170.6667633,441.0327759,0.780148103
216,Africa,12018046,7936.2,4.28E-04,1196716672,6,212481,458.6521564,30.41032,-15.60396,4.28E-04,1163.606079,2267.300781,2449.00415,1784.897705,1096.930542,653.7701416,372.4099731,244.6335754,177.3362427,144.6114655,170.6667633,441.0327759,0.780148103
218,Africa,12015453,6173.4,0,2244856832,7,206600,104.2332756,22.92231,-15.20596,0,2610.230469,4106.303711,5238.669922,5100.170898,3775.328125,2058.043213,1264.210449,907.1049805,678.2496948,551.9073486,740.0566406,1475.358765,0.817565753
219,Africa,12015525,5567.8,4.49E-04,1142451584,6,202280,32.63162869,30.21553,-15.00547,4.49E-04,1214.602661,2207.709717,2298.176025,1640.380127,994.1078491,593.3778076,343.5821838,227.9678345,167.9960632,139.7805481,176.5960693,472.5619202,0.769317807
221,Africa,12015486,21449.9,7.46E-05,770374848,6,204620,106.3452488,25.99261,-14.9779,7.46E-05,807.0623169,1521.959595,2027.42627,1848.17688,1115.960571,579.1526489,343.7266846,226.5431366,159.6687012,123.8295059,156.5919952,345.238739,0.669894817
222,Africa,12015486,21449.9,7.46E-05,770374848,6,204620,110.2080779,25.9926,-14.97784,7.46E-05,807.0623169,1521.959595,2027.42627,1848.17688,1115.960571,579.1526489,343.7266846,226.5431366,159.6687012,123.8295059,156.5919952,345.238739,0.669894817
223,Africa,12013074,8524.1,4.58E-04,1141372032,6,183379,4.099637918,30.212607,-14.975674,4.58E-04,1222.033813,2210.200928,2291.864746,1632.618652,988.5994263,589.9187622,342.0345764,227.1060028,167.5204468,139.6431274,177.6267548,476.4407959,0.756533377
224,Africa,12015486,21449.9,7.46E-05,770374848,6,204620,75.87844649,25.91404,-14.94511,7.46E-05,807.0623169,1521.959595,2027.42627,1848.17688,1115.960571,579.1526489,343.7266846,226.5431366,159.6687012,123.8295059,156.5919952,345.238739,0.669894817
225,Africa,12015486,21449.9,7.46E-05,770374848,6,204620,32.62966454,25.91303,-14.9449,7.46E-05,807.0623169,1521.959595,2027.42627,1848.17688,1115.960571,579.1526489,343.7266846,226.5431366,159.6687012,123.8295059,156.5919952,345.238739,0.669894817
227,Africa,12013275,5100.3,4.12E-04,207114624,5,170119,3.532690583,29.6292,-14.78434,4.12E-04,350.5230103,506.9222107,410.9205627,188.0227203,103.172554,64.50871277,43.81802368,32.69235992,25.90970421,25.98196602,50.05414581,154.411972,0.83312623
228,Africa,12013275,5100.3,4.12E-04,207114624,5,170119,0.767860951,29.62916,-14.78429,4.12E-04,350.5230103,506.9222107,410.9205627,188.0227203,103.172554,64.50871277,43.81802368,32.69235992,25.90970421,25.98196602,50.05414581,154.411972,0.83312623
230,Africa,12013049,4710.5,0,443106176,5,184819,75.22193531,26.45769,-14.56245,0,472.710144,902.8151245,1136.549072,973.6031494,543.5430298,294.9920349,183.9135742,123.286377,88.1485672,67.13977814,76.8719635,181.8144226,0.647994137
231,Africa,12013049,4710.5,0,443106176,5,184819,75.99527182,26.45772,-14.56243,0,472.710144,902.8151245,1136.549072,973.6031494,543.5430298,294.9920349,183.9135742,123.286377,88.1485672,67.13977814,76.8719635,181.8144226,0.647994137
232,Africa,12013049,4710.5,0,443106176,5,184819,59.7553521,26.45759,-14.56235,0,472.710144,902.8151245,1136.549072,973.6031494,543.5430298,294.9920349,183.9135742,123.286377,88.1485672,67.13977814,76.8719635,181.8144226,0.647994137
236,Africa,12010716,11620.7,1.38E-04,1715040640,6,184338,218.9748252,23.2362,-14.38381,1.38E-04,2527.795654,3748.678955,4425.244141,4239.033691,2874.046387,1545.300415,1020.551514,755.7011108,566.7316895,496.089386,770.8763428,1488.092773,0.942700231
237,Africa,12010716,11620.7,1.38E-04,1715040640,6,184338,156.5303024,23.23589,-14.3772,1.38E-04,2527.795654,3748.678955,4425.244141,4239.033691,2874.046387,1545.300415,1020.551514,755.7011108,566.7316895,496.089386,770.8763428,1488.092773,0.942700231
240,Africa,12010716,11620.7,1.38E-04,1715040640,6,184338,36.11475934,23.2159,-14.3372,1.38E-04,2527.795654,3748.678955,4425.244141,4239.033691,2874.046387,1545.300415,1020.551514,755.7011108,566.7316895,496.089386,770.8763428,1488.092773,0.942700231
241,Africa,12011096,4566.8,0.001532819,62908076,4,155958,0.76820311,29.12416,-14.30752,0.001532819,129.4247742,182.9165497,142.3060913,69.25186157,41.38397598,27.91322899,19.80228996,14.85941505,11.65350437,11.87523651,22.90467644,62.67834854,0.878714321
242,Africa,12010808,3168.4,4.10E-04,735671040,5,178938,48.4328157,30.55045,-14.30454,4.10E-04,612.1539917,1179.758667,1362.463623,1149.011963,707.2874756,408.832428,233.6498718,151.361557,111.1231003,88.76080322,96.31498718,223.8891754,0.897997031
250,Africa,12010799,4852.1,1.65E-04,534513760,5,179478,42.9710778,23.629,-14.03872,1.65E-04,1032.563721,1529.263306,1672.794312,1420.817993,712.4874878,380.1249695,223.273056,150.0033722,104.9908752,116.4483948,269.5845032,563.1480103,0.929441528
251,Africa,12009722,4143.6,0.004826753,281434.1,1,177497,33.0120992,26.34687,-13.98387,0.004826753,0.656961977,0.789918602,0.632766545,0.289506018,0.187621191,0.101234622,0.06175166,0.044783253,0.037219137,0.072348975,0.177158296,0.342814237,0.942839802
252,Africa,12008561,22492.2,1.33E-04,173345616,5,177437,15.11440547,26.347606,-13.962801,1.33E-04,387.3970947,590.4628296,599.894104,395.2810974,190.8751678,107.3984528,67.59983063,46.17107391,32.33932114,32.28642273,72.45756531,177.9315948,0.942839802
253,Africa,12008898,7704,0.002362402,37125040,4,154217,5.086449978,29.13162,-13.93198,0.002362402,88.39130402,115.0109177,86.03258514,40.65835953,25.54417038,17.70324516,12.54725933,9.255924225,7.165488243,7.34243536,15.54316044,41.23889923,0.972364683
257,Africa,12008650,5173.1,1.93E-05,184376864,5,172157,22.21571653,27.6161,-13.6427,1.93E-05,380.9403381,590.0570679,612.3609009,420.0072632,214.079483,129.8049774,84.80063629,58.39793777,41.80387115,34.11206818,55.4136734,166.9454498,0.969441619
258,Africa,12008650,5173.1,1.93E-05,184376864,5,172157,22.26232394,27.6161,-13.6423,1.93E-05,380.9403381,590.0570679,612.3609009,420.0072632,214.079483,129.8049774,84.80063629,58.39793777,41.80387115,34.11206818,55.4136734,166.9454498,0.969441619
261,Africa,12007501,8817.7,0.022262045,1139186,2,110476,32.78981841,30.70447,-13.15467,0.022262045,2.275357485,2.877615213,2.642359495,1.257011175,0.749730587,0.507761121,0.360076129,0.267554104,0.197204828,0.174704999,0.358709693,1.094434023,0.923494863
262,Africa,12007501,8817.7,0.022262045,1139186,2,110476,58.9803003,30.70336,-13.15412,0.022262045,2.275357485,2.877615213,2.642359495,1.257011175,0.749730587,0.507761121,0.360076129,0.267554104,0.197204828,0.174704999,0.358709693,1.094434023,0.923494863
263,Africa,12007501,8817.7,0.022262045,1139186,2,110476,58.2770878,30.70293,-13.15368,0.022262045,2.275357485,2.877615213,2.642359495,1.257011175,0.749730587,0.507761121,0.360076129,0.267554104,0.197204828,0.174704999,0.358709693,1.094434023,0.923494863
264,Africa,12006550,11698.7,9.92E-04,648669504,6,179236,16.99995532,22.68901,-13.10773,9.92E-04,1165.366943,1476.883789,1601.842651,1492.244263,907.345459,581.4315186,446.5830383,344.4156799,269.2481384,261.9360352,443.1952209,754.1399536,1.00339516
266,Africa,12006591,10539.5,2.28E-04,590749056,5,176776,44.45621197,31.78602,-13.0979,2.28E-04,633.6320801,1011.547974,1094.092285,829.5177612,495.4558105,266.0235901,167.9947662,115.8715363,88.94848633,73.11055756,95.6370163,250.6434021,0.959945864
267,Africa,12006591,10539.5,2.28E-04,590749056,5,176776,28.88890096,31.78599,-13.09776,2.28E-04,633.6320801,1011.547974,1094.092285,829.5177612,495.4558105,266.0235901,167.9947662,115.8715363,88.94848633,73.11055756,95.6370163,250.6434021,0.959945864
268,Africa,12006550,11698.7,9.92E-04,648669504,6,179236,85.96904061,22.68542,-13.09744,9.92E-04,1165.366943,1476.883789,1601.842651,1492.244263,907.345459,581.4315186,446.5830383,344.4156799,269.2481384,261.9360352,443.1952209,754.1399536,1.00339516
269,Africa,12006550,11698.7,9.92E-04,648669504,6,179236,277.1301825,22.68761,-13.09435,9.92E-04,1165.366943,1476.883789,1601.842651,1492.244263,907.345459,581.4315186,446.5830383,344.4156799,269.2481384,261.9360352,443.1952209,754.1399536,1.00339516
270,Africa,12004733,25409.1,1.73E-04,86342176,5,183195,52.41082145,26.53035,-12.99708,1.73E-04,256.241272,338.0505676,318.2583008,168.4069519,85.82142639,50.73503876,34.27784729,23.27038002,16.88720131,21.50858688,55.51449966,132.2720184,1.29874324
281,Africa,12004829,13692,6.87E-04,57428292,4,176595,2.203284387,28.16447,-12.64502,6.87E-04,148.134964,198.5463715,199.0178833,114.693924,57.64262772,34.58644867,21.84171295,14.40956879,10.06385136,9.174665451,22.55611801,69.20309448,1.455047472
282,Africa,12004829,13692,6.87E-04,57428292,4,176595,0.02061752,28.1647,-12.645,6.87E-04,148.134964,198.5463715,199.0178833,114.693924,57.64262772,34.58644867,21.84171295,14.40956879,10.06385136,9.174665451,22.55611801,69.20309448,1.455047472
292,Africa,12003242,20420.8,0.001072439,46441096,4,173234,2.378168539,27.85069,-12.46428,0.001072439,112.9258423,156.3822784,157.0032349,91.01203156,45.10940552,26.87283325,16.98148155,11.30402756,7.967595577,7.358417988,18.17191315,54.40643311,1.275223812
293,Africa,12003242,20420.8,0.001072439,46441096,4,173234,0.729191189,27.85076,-12.46425,0.001072439,112.9258423,156.3822784,157.0032349,91.01203156,45.10940552,26.87283325,16.98148155,11.30402756,7.967595577,7.358417988,18.17191315,54.40643311,1.275223812
294,Africa,12003242,20420.8,0.001072439,46441096,4,173234,3.059705345,27.85079,-12.46425,0.001072439,112.9258423,156.3822784,157.0032349,91.01203156,45.10940552,26.87283325,16.98148155,11.30402756,7.967595577,7.358417988,18.17191315,54.40643311,1.275223812
296,Africa,12003696,25154.6,0.002043364,5897553,3,137054,9.823489479,26.79241,-12.26056,0.002043364,17.32351303,21.42235374,18.98943138,8.592035294,4.826721668,2.986340284,2.033032894,1.387923002,1.030541539,1.376716375,4.004097939,10.43438625,1.345763373
297,Africa,12003696,25154.6,0.002043364,5897553,3,137054,25.03575739,26.79227,-12.26042,0.002043364,17.32351303,21.42235374,18.98943138,8.592035294,4.826721668,2.986340284,2.033032894,1.387923002,1.030541539,1.376716375,4.004097939,10.43438625,1.345763373
299,Africa,12002342,11374.7,0.001468166,9172440,3,135733,16.41967915,25.250554,-11.888676,0.001468166,32.61403656,33.78323364,33.99558258,15.17159462,6.744692326,4.063624382,2.573326111,1.611508608,1.663494945,3.822062731,8.89888382,20.42169189,1.427709593
300,Africa,12002342,11374.7,0.001468166,9172440,3,135733,22.7968068,25.25051,-11.88855,0.001468166,32.61403656,33.78323364,33.99558258,15.17159462,6.744692326,4.063624382,2.573326111,1.611508608,1.663494945,3.822062731,8.89888382,20.42169189,1.427709593
301,Africa,13101111,6927.3,0.023573466,1068541.9,2,94183,8.212840837,31.49518,-11.73076,0.023573466,1.623315334,2.146260023,2.075575352,0.881748736,0.54372412,0.359103024,0.24027361,0.155859157,0.104335412,0.09809839,0.301003009,0.936673105,1.159311724
302,Africa,13101111,6927.3,0.023573466,1068541.9,2,94183,30.45187083,31.49466,-11.73056,0.023573466,1.623315334,2.146260023,2.075575352,0.881748736,0.54372412,0.359103024,0.24027361,0.155859157,0.104335412,0.09809839,0.301003009,0.936673105,1.159311724
312,Africa,12001776,31526.5,0.004428015,1284620.6,1,126852,3795.41597,24.32862,-11.3503,0.004428015,4.44700098,5.196873665,5.372022629,3.208890438,1.709319234,1.084965706,0.745129883,0.506007791,0.468293786,0.751134217,1.542410731,2.894725323,1.61103311
314,Africa,12001477,15728.9,0.003026271,6158771,3,137952,17.43113095,24.19863,-11.12198,0.003026271,22.53658867,26.54347801,27.05052185,16.64334679,8.964308739,5.780902386,4.078960419,2.862350225,2.577872992,3.95216465,8.088186264,14.97621155,1.61103311
326,Africa,13096757,22494,0.003183064,5653084,2,129401,44.13259404,32.00543,-10.75313,0.003183064,8.093456268,10.56276989,9.097923279,4.568006039,2.707793236,1.718902588,1.205797553,0.861879528,0.609975338,0.553915739,1.601798773,4.761539459,0.995103738
330,Africa,13096757,22494,0.003183064,5653084,2,129401,2.84174966,32.00336,-10.74828,0.003183064,8.093456268,10.56276989,9.097923279,4.568006039,2.707793236,1.718902588,1.205797553,0.861879528,0.609975338,0.553915739,1.601798773,4.761539459,0.995103738
